c0.a,c1.a,i0.a
0.0,0.4739013615202836,0.0
0.0,0.4739013615202836,0.0
0.0,0.4739013615202836,0.0
0.0,0.4739013615202836,0.0
0.0,0.4739013615202836,0.0
-0.054467706361940316,0.47367312934265726,-0.3301336856997672
-0.054467706361940316,0.47367312934265726,-0.3301336856997672
-0.054467706361940316,0.47367312934265726,-0.3301336856997672
-0.054467706361940316,0.47367312934265726,-0.3301336856997672
-0.054467706361940316,0.47367312934265726,-0.3301336856997672
-0.18912740763275337,-0.8680072029152939,0.08122401875694152
-0.18912740763275337,-0.8680072029152939,0.08122401875694152
-0.18912740763275337,-0.8680072029152939,0.08122401875694152
-0.18912740763275337,-0.8680072029152939,0.08122401875694152
-0.18912740763275337,-0.8680072029152939,0.08122401875694152
-0.13350232745815305,0.38649650675349534,-0.043608935723639775
-0.13350232745815305,0.38649650675349534,-0.043608935723639775
-0.13350232745815305,0.38649650675349534,-0.043608935723639775
-0.13350232745815305,0.38649650675349534,-0.043608935723639775
-0.13350232745815305,0.38649650675349534,-0.043608935723639775
-0.22837046730681365,-0.6040557416874961,-0.07151379023550142
-0.22837046730681365,-0.6040557416874961,-0.07151379023550142
-0.22837046730681365,-0.6040557416874961,-0.07151379023550142
-0.22837046730681365,-0.6040557416874961,-0.07151379023550142
-0.22837046730681365,-0.6040557416874961,-0.07151379023550142
-0.35893128409411545,0.4973157053700703,0.20908766878029006
-0.35893128409411545,0.4973157053700703,0.20908766878029006
-0.35893128409411545,0.4973157053700703,0.20908766878029006
-0.35893128409411545,0.4973157053700703,0.20908766878029006
-0.35893128409411545,0.4973157053700703,0.20908766878029006
0.08383213110256094,-1.8813871094679087,0.195643430344429
0.08383213110256094,-1.8813871094679087,0.195643430344429
0.08383213110256094,-1.8813871094679087,0.195643430344429
0.08383213110256094,-1.8813871094679087,0.195643430344429
0.08383213110256094,-1.8813871094679087,0.195643430344429
0.02819668935474695,1.8442613421069396,0.23085206088434695
0.02819668935474695,1.8442613421069396,0.23085206088434695
0.02819668935474695,1.8442613421069396,0.23085206088434695
0.02819668935474695,1.8442613421069396,0.23085206088434695
0.02819668935474695,1.8442613421069396,0.23085206088434695
0.12089220650326737,-2.6680800251868604,0.35112041649469816
0.12089220650326737,-2.6680800251868604,0.35112041649469816
0.12089220650326737,-2.6680800251868604,0.35112041649469816
0.12089220650326737,-2.6680800251868604,0.35112041649469816
0.12089220650326737,-2.6680800251868604,0.35112041649469816
-0.1505580583713062,-2.2339143569647177,0.12201582380982323
-0.1505580583713062,-2.2339143569647177,0.12201582380982323
-0.1505580583713062,-2.2339143569647177,0.12201582380982323
-0.1505580583713062,-2.2339143569647177,0.12201582380982323
-0.1505580583713062,-2.2339143569647177,0.12201582380982323
-0.40293085830388264,3.15446324464623,3.5
-0.40293085830388264,3.15446324464623,3.5
-0.40293085830388264,3.15446324464623,3.5
-0.40293085830388264,3.15446324464623,3.5
-0.40293085830388264,3.15446324464623,3.5
-0.3892286103799414,1.3658523611936033,3.5
-0.3892286103799414,1.3658523611936033,3.5
-0.3892286103799414,1.3658523611936033,3.5
-0.3892286103799414,1.3658523611936033,3.5
-0.3892286103799414,1.3658523611936033,3.5
-0.04444573630164328,-4.846915292062015,3.5
-0.04444573630164328,-4.846915292062015,3.5
-0.04444573630164328,-4.846915292062015,3.5
-0.04444573630164328,-4.846915292062015,3.5
-0.04444573630164328,-4.846915292062015,3.5
0.22433675503236472,-1.829573531382323,3.5
0.22433675503236472,-1.829573531382323,3.5
0.22433675503236472,-1.829573531382323,3.5
0.22433675503236472,-1.829573531382323,3.5
0.22433675503236472,-1.829573531382323,3.5
-0.5515500117995309,1.6927510565975794,3.5
-0.5515500117995309,1.6927510565975794,3.5
-0.5515500117995309,1.6927510565975794,3.5
-0.5515500117995309,1.6927510565975794,3.5
-0.5515500117995309,1.6927510565975794,3.5
-0.46719427017558957,1.5790173634263382,3.5
-0.46719427017558957,1.5790173634263382,3.5
-0.46719427017558957,1.5790173634263382,3.5
-0.46719427017558957,1.5790173634263382,3.5
-0.46719427017558957,1.5790173634263382,3.5
-0.4818366626105899,-1.3181040435260414,3.5
-0.4818366626105899,-1.3181040435260414,3.5
-0.4818366626105899,-1.3181040435260414,3.5
-0.4818366626105899,-1.3181040435260414,3.5
-0.4818366626105899,-1.3181040435260414,3.5
0.04478230711042386,1.949378034415794,3.5
0.04478230711042386,1.949378034415794,3.5
0.04478230711042386,1.949378034415794,3.5
0.04478230711042386,1.949378034415794,3.5
0.04478230711042386,1.949378034415794,3.5
0.11444658781613626,-1.1372944588847034,3.5
0.11444658781613626,-1.1372944588847034,3.5
0.11444658781613626,-1.1372944588847034,3.5
0.11444658781613626,-1.1372944588847034,3.5
0.11444658781613626,-1.1372944588847034,3.5
0.30366505771956653,-0.19679973547707874,3.5
0.30366505771956653,-0.19679973547707874,3.5
0.30366505771956653,-0.19679973547707874,3.5
0.30366505771956653,-0.19679973547707874,3.5
0.30366505771956653,-0.19679973547707874,3.5
0.0954078740418538,-0.5510696445905481,3.5
0.0954078740418538,-0.5510696445905481,3.5
0.0954078740418538,-0.5510696445905481,3.5
0.0954078740418538,-0.5510696445905481,3.5
0.0954078740418538,-0.5510696445905481,3.5
0.08907460077899643,-0.6824227455808582,3.5
0.08907460077899643,-0.6824227455808582,3.5
0.08907460077899643,-0.6824227455808582,3.5
0.08907460077899643,-0.6824227455808582,3.5
0.08907460077899643,-0.6824227455808582,3.5
-0.4593632183801759,1.7330015449215708,3.5
-0.4593632183801759,1.7330015449215708,3.5
-0.4593632183801759,1.7330015449215708,3.5
-0.4593632183801759,1.7330015449215708,3.5
-0.4593632183801759,1.7330015449215708,3.5
-0.27312897677261816,0.4180724923930015,1.9213939844945571
-0.27312897677261816,0.4180724923930015,1.9213939844945571
-0.27312897677261816,0.4180724923930015,1.9213939844945571
-0.27312897677261816,0.4180724923930015,1.9213939844945571
-0.27312897677261816,0.4180724923930015,1.9213939844945571
-0.6036881033535622,1.4151345462266747,2.1664298542041465
-0.6036881033535622,1.4151345462266747,2.1664298542041465
-0.6036881033535622,1.4151345462266747,2.1664298542041465
-0.6036881033535622,1.4151345462266747,2.1664298542041465
-0.6036881033535622,1.4151345462266747,2.1664298542041465
-0.2910534816421233,-0.18574718578101823,0.6446574347530785
-0.2910534816421233,-0.18574718578101823,0.6446574347530785
-0.2910534816421233,-0.18574718578101823,0.6446574347530785
-0.2910534816421233,-0.18574718578101823,0.6446574347530785
-0.2910534816421233,-0.18574718578101823,0.6446574347530785
-0.04343220902483225,-1.289827332414184,0.012508251325535014
-0.04343220902483225,-1.289827332414184,0.012508251325535014
-0.04343220902483225,-1.289827332414184,0.012508251325535014
-0.04343220902483225,-1.289827332414184,0.012508251325535014
-0.04343220902483225,-1.289827332414184,0.012508251325535014
0.5174636254785305,0.9901762392760602,0.4025136437218819
0.5174636254785305,0.9901762392760602,0.4025136437218819
0.5174636254785305,0.9901762392760602,0.4025136437218819
0.5174636254785305,0.9901762392760602,0.4025136437218819
0.5174636254785305,0.9901762392760602,0.4025136437218819
0.3077051524755525,-0.6608660513881333,-0.2481673024291382
0.3077051524755525,-0.6608660513881333,-0.2481673024291382
0.3077051524755525,-0.6608660513881333,-0.2481673024291382
0.3077051524755525,-0.6608660513881333,-0.2481673024291382
0.3077051524755525,-0.6608660513881333,-0.2481673024291382
0.4199614515263974,-0.7540454130745857,-0.3426351112669792
0.4199614515263974,-0.7540454130745857,-0.3426351112669792
0.4199614515263974,-0.7540454130745857,-0.3426351112669792
0.4199614515263974,-0.7540454130745857,-0.3426351112669792
0.4199614515263974,-0.7540454130745857,-0.3426351112669792
-0.29009618007983207,-0.6941135346974932,-0.3460922975200731
-0.29009618007983207,-0.6941135346974932,-0.3460922975200731
-0.29009618007983207,-0.6941135346974932,-0.3460922975200731
-0.29009618007983207,-0.6941135346974932,-0.3460922975200731
-0.29009618007983207,-0.6941135346974932,-0.3460922975200731
-0.5326426269832858,0.7272204644961917,-0.2836844947992958
-0.5326426269832858,0.7272204644961917,-0.2836844947992958
-0.5326426269832858,0.7272204644961917,-0.2836844947992958
-0.5326426269832858,0.7272204644961917,-0.2836844947992958
-0.5326426269832858,0.7272204644961917,-0.2836844947992958
-0.1322763112353087,-0.20868798069036387,0.03544703596143961
-0.1322763112353087,-0.20868798069036387,0.03544703596143961
-0.1322763112353087,-0.20868798069036387,0.03544703596143961
-0.1322763112353087,-0.20868798069036387,0.03544703596143961
-0.1322763112353087,-0.20868798069036387,0.03544703596143961
0.055310107044981294,-1.5702785524866343,-0.1981233446931583
0.055310107044981294,-1.5702785524866343,-0.1981233446931583
0.055310107044981294,-1.5702785524866343,-0.1981233446931583
0.055310107044981294,-1.5702785524866343,-0.1981233446931583
0.055310107044981294,-1.5702785524866343,-0.1981233446931583
-0.36115936937793336,1.6317174906207725,-0.13778457451576287
-0.36115936937793336,1.6317174906207725,-0.13778457451576287
-0.36115936937793336,1.6317174906207725,-0.13778457451576287
-0.36115936937793336,1.6317174906207725,-0.13778457451576287
-0.36115936937793336,1.6317174906207725,-0.13778457451576287
-0.08276226920256491,-0.15589640085963197,-0.1833384610758415
-0.08276226920256491,-0.15589640085963197,-0.1833384610758415
-0.08276226920256491,-0.15589640085963197,-0.1833384610758415
-0.08276226920256491,-0.15589640085963197,-0.1833384610758415
-0.08276226920256491,-0.15589640085963197,-0.1833384610758415
-0.039739142513447234,1.5750524124660856,-0.28907126780040926
-0.039739142513447234,1.5750524124660856,-0.28907126780040926
-0.039739142513447234,1.5750524124660856,-0.28907126780040926
-0.039739142513447234,1.5750524124660856,-0.28907126780040926
-0.039739142513447234,1.5750524124660856,-0.28907126780040926
-0.19772310131289927,-2.0017006145107956,-0.04003843759084447
-0.19772310131289927,-2.0017006145107956,-0.04003843759084447
-0.19772310131289927,-2.0017006145107956,-0.04003843759084447
-0.19772310131289927,-2.0017006145107956,-0.04003843759084447
-0.19772310131289927,-2.0017006145107956,-0.04003843759084447
-0.07865558400659722,1.1030185967097097,0.3593435785767909
-0.07865558400659722,1.1030185967097097,0.3593435785767909
-0.07865558400659722,1.1030185967097097,0.3593435785767909
-0.07865558400659722,1.1030185967097097,0.3593435785767909
-0.07865558400659722,1.1030185967097097,0.3593435785767909
-0.13838984476678107,-1.6638517405433433,0.31950764737175064
-0.13838984476678107,-1.6638517405433433,0.31950764737175064
-0.13838984476678107,-1.6638517405433433,0.31950764737175064
-0.13838984476678107,-1.6638517405433433,0.31950764737175064
-0.13838984476678107,-1.6638517405433433,0.31950764737175064
0.01628451782973883,0.6450905257362862,0.6127806518728605
0.01628451782973883,0.6450905257362862,0.6127806518728605
0.01628451782973883,0.6450905257362862,0.6127806518728605
0.01628451782973883,0.6450905257362862,0.6127806518728605
0.01628451782973883,0.6450905257362862,0.6127806518728605
0.06657505991645252,-2.0567503453698635,0.5700656789033687
0.06657505991645252,-2.0567503453698635,0.5700656789033687
0.06657505991645252,-2.0567503453698635,0.5700656789033687
0.06657505991645252,-2.0567503453698635,0.5700656789033687
0.06657505991645252,-2.0567503453698635,0.5700656789033687
-0.08054651616763309,0.7859463437767928,0.3736094142712787
-0.08054651616763309,0.7859463437767928,0.3736094142712787
-0.08054651616763309,0.7859463437767928,0.3736094142712787
-0.08054651616763309,0.7859463437767928,0.3736094142712787
-0.08054651616763309,0.7859463437767928,0.3736094142712787
-0.3075668085501704,1.0323985748205047,-0.3335705324425149
-0.3075668085501704,1.0323985748205047,-0.3335705324425149
-0.3075668085501704,1.0323985748205047,-0.3335705324425149
-0.3075668085501704,1.0323985748205047,-0.3335705324425149
-0.3075668085501704,1.0323985748205047,-0.3335705324425149
0.04974015504540219,-0.9547015032820667,-0.19114948009517718
0.04974015504540219,-0.9547015032820667,-0.19114948009517718
0.04974015504540219,-0.9547015032820667,-0.19114948009517718
0.04974015504540219,-0.9547015032820667,-0.19114948009517718
0.04974015504540219,-0.9547015032820667,-0.19114948009517718
0.015448506775758375,2.455158430185463,-0.01307958846356172
0.015448506775758375,2.455158430185463,-0.01307958846356172
0.015448506775758375,2.455158430185463,-0.01307958846356172
0.015448506775758375,2.455158430185463,-0.01307958846356172
0.015448506775758375,2.455158430185463,-0.01307958846356172
-0.20385494943903382,-4.062223461239938,0.10048904943724324
-0.20385494943903382,-4.062223461239938,0.10048904943724324
-0.20385494943903382,-4.062223461239938,0.10048904943724324
-0.20385494943903382,-4.062223461239938,0.10048904943724324
-0.20385494943903382,-4.062223461239938,0.10048904943724324
-0.032078686809839496,3.3248526653375308,-0.19495178979349959
-0.032078686809839496,3.3248526653375308,-0.19495178979349959
-0.032078686809839496,3.3248526653375308,-0.19495178979349959
-0.032078686809839496,3.3248526653375308,-0.19495178979349959
-0.032078686809839496,3.3248526653375308,-0.19495178979349959
-0.07013230694137107,3.400733918481393,-6.56
-0.07013230694137107,3.400733918481393,-6.56
-0.07013230694137107,3.400733918481393,-6.56
-0.07013230694137107,3.400733918481393,-6.56
-0.07013230694137107,3.400733918481393,-6.56
-0.25522800920740707,3.4908670565202655,-6.56
-0.25522800920740707,3.4908670565202655,-6.56
-0.25522800920740707,3.4908670565202655,-6.56
-0.25522800920740707,3.4908670565202655,-6.56
-0.25522800920740707,3.4908670565202655,-6.56
-0.09355827082783463,-2.676344044237716,-6.56
-0.09355827082783463,-2.676344044237716,-6.56
-0.09355827082783463,-2.676344044237716,-6.56
-0.09355827082783463,-2.676344044237716,-6.56
-0.09355827082783463,-2.676344044237716,-6.56
0.14366583554989631,2.184334388196824,-6.56
0.14366583554989631,2.184334388196824,-6.56
0.14366583554989631,2.184334388196824,-6.56
0.14366583554989631,2.184334388196824,-6.56
0.14366583554989631,2.184334388196824,-6.56
0.19700174570444773,-1.1113856518556489,-6.56
0.19700174570444773,-1.1113856518556489,-6.56
0.19700174570444773,-1.1113856518556489,-6.56
0.19700174570444773,-1.1113856518556489,-6.56
0.19700174570444773,-1.1113856518556489,-6.56
0.5467958931493442,1.8450110968656688,-6.56
0.5467958931493442,1.8450110968656688,-6.56
0.5467958931493442,1.8450110968656688,-6.56
0.5467958931493442,1.8450110968656688,-6.56
0.5467958931493442,1.8450110968656688,-6.56
-0.039555530489071344,-0.9502479978880203,3.5
-0.039555530489071344,-0.9502479978880203,3.5
-0.039555530489071344,-0.9502479978880203,3.5
-0.039555530489071344,-0.9502479978880203,3.5
-0.039555530489071344,-0.9502479978880203,3.5
-0.2669320059410758,-0.41588614444213334,3.5
-0.2669320059410758,-0.41588614444213334,3.5
-0.2669320059410758,-0.41588614444213334,3.5
-0.2669320059410758,-0.41588614444213334,3.5
-0.2669320059410758,-0.41588614444213334,3.5
0.00402658665908362,-0.499631999539659,3.5
0.00402658665908362,-0.499631999539659,3.5
0.00402658665908362,-0.499631999539659,3.5
0.00402658665908362,-0.499631999539659,3.5
0.00402658665908362,-0.499631999539659,3.5
0.0073426170336574614,-0.11024938121931172,3.5
0.0073426170336574614,-0.11024938121931172,3.5
0.0073426170336574614,-0.11024938121931172,3.5
0.0073426170336574614,-0.11024938121931172,3.5
0.0073426170336574614,-0.11024938121931172,3.5
0.047200240417815564,1.1602606740684465,3.5
0.047200240417815564,1.1602606740684465,3.5
0.047200240417815564,1.1602606740684465,3.5
0.047200240417815564,1.1602606740684465,3.5
0.047200240417815564,1.1602606740684465,3.5
0.14141255546311626,-0.5936901879614638,-4.376201882732278
0.14141255546311626,-0.5936901879614638,-4.376201882732278
0.14141255546311626,-0.5936901879614638,-4.376201882732278
0.14141255546311626,-0.5936901879614638,-4.376201882732278
0.14141255546311626,-0.5936901879614638,-4.376201882732278
0.10773835733834503,-1.4258287418361846,-2.243131095547703
0.10773835733834503,-1.4258287418361846,-2.243131095547703
0.10773835733834503,-1.4258287418361846,-2.243131095547703
0.10773835733834503,-1.4258287418361846,-2.243131095547703
0.10773835733834503,-1.4258287418361846,-2.243131095547703
-0.07693344683922376,1.2433044681862597,-6.56
-0.07693344683922376,1.2433044681862597,-6.56
-0.07693344683922376,1.2433044681862597,-6.56
