c0.a,c1.a,i0.a
0.37215588131856786,0.07,0.3712142238654117
0.3712142238654117,0.07,0.3562655993843874
0.36124783736376886,0.07,0.34132096331752027
0.35057096285916206,0.07,0.33596323420692553
0.340147027033899,0.06,0.32062439083762795
0.325153846128013,0.055,0.31563444108890465
0.31,0.05,0.31064449134018135
0.29508618128546904,0.03,0.30066592756745814
0.280178514522438,0.02,0.2906888370749727
0.2557834101438975,0.005,0.2851754385466881
0.24186773244895649,0.02,0.280178514522438
0.21790580818803232,0.045,0.275181818122282
0.194164878389476,0.06,0.27018512172212594
0.17241549880454782,0.08499999999999999,0.270092560861063
0.14866068747318506,0.11,0.27
0.12973185975570203,0.125,0.27
0.10816653826391967,0.15,0.27
0.08147765525072613,0.165,0.27018512172212594
0.07615773105863909,0.19,0.2601922366251538
0.0703553390593274,0.2,0.2601922366251538
0.0806225774829855,0.22,0.2601922366251538
0.10264820374673159,0.23,0.26048016641662985
0.12206555615733704,0.24,0.260768096208106
0.15208649451365963,0.25,0.260768096208106
0.18384776310850237,0.26,0.2707397274136177
0.20402735931496188,0.27,0.2707397274136177
0.22803508501982758,0.27,0.2716615541441225
0.25005199456113225,0.28,0.2716615541441225
0.26476404589747454,0.29,0.2716615541441225
0.27789479687687135,0.29017236257093815,0.27230421771162305
0.29274562336608895,0.29017236257093815,0.27294688127912364
0.291547594742265,0.29017236257093815,0.28284271247461906
0.291547594742265,0.30016662039607267,0.28284271247461906
0.2906888370749727,0.2951694914835054,0.28284271247461906
0.2906888370749727,0.29017236257093815,0.29274562336608895
0.2851754385466881,0.29017236257093815,0.29274562336608895
0.280178514522438,0.2906888370749727,0.3026549190084311
0.26518867917363986,0.2906888370749727,0.3125699921617557
0.2501999200639361,0.28071337695236404,0.322490309931942
0.24020824298928628,0.28071337695236404,0.3313608305156178
0.23021728866442678,0.28071337695236404,0.34132096331752027
0.21523255793586937,0.28071337695236404,0.3555630452027805
0.2002498439450079,0.28071337695236404,0.3705401462729781
0.1902629759044045,0.28071337695236404,0.38013155617496425
0.18027756377319948,0.28071337695236404,0.39
0.165303029539039,0.28071337695236404,0.4
0.16031219541881397,0.28071337695236404,0.4101219330881975
0.15,0.28071337695236404,0.420119030752
0.15,0.28071337695236404,0.4301162633521313
0.15,0.28071337695236404,0.4404543109109048
0.14,0.28071337695236404,0.4404543109109048
0.15,0.280178514522438,0.4454492680465566
0.15033296378372907,0.280178514522438,0.45044422518220834
0.15033296378372907,0.27018512172212594,0.45044422518220834
0.16031219541881397,0.27018512172212594,0.45044422518220834
0.17029386365926402,0.270092560861063,0.45044422518220834
0.17117242768623692,0.26,0.45044422518220834
0.18110770276274832,0.26,0.45044422518220834
0.191049731745428,0.25,0.45044422518220834
0.19235384061671346,0.25,0.45044422518220834
0.20223748416156687,0.24,0.45044422518220834
0.20396078054371142,0.24020824298928628,0.4602716300709736
0.20396078054371142,0.23021728866442678,0.46010868281309364
0.20505803091229724,0.23021728866442678,0.46010868281309364
0.20615528128088306,0.2202271554554524,0.4701063709417263
0.20748070572954702,0.21023796041628637,0.4701063709417263
0.208806130178211,0.21023796041628637,0.4701063709417263
0.20086657788243933,0.1952564099247062,0.4701063709417263
0.2024845673131659,0.1902629759044045,0.47
0.19697715603592209,0.17528571371623175,0.47
0.18788294228055938,0.17029386365926402,0.47
0.1812305178534207,0.16031219541881397,0.47
0.17492855684535902,0.15033296378372907,0.48
0.16227352638967568,0.14637440787076256,0.48
0.15,0.14142135623730953,0.48
0.13833147225312803,0.13152946437965907,0.485
0.12727922061357855,0.13152946437965907,0.49
0.11721674414891838,0.1226742096872471,0.49
0.1,0.12369316876852982,0.49
0.09189126521027882,0.11401754250991379,0.5
0.07615773105863909,0.11401754250991379,0.5
0.07280109889280519,0.11401754250991379,0.51
0.0608276253029822,0.1044030650891055,0.51
0.06,0.1044030650891055,0.52
0.050990195135927854,0.1044030650891055,0.52
0.044721359549995794,0.09486832980505137,0.53
0.042426406871192854,0.09486832980505137,0.54
0.04357388321059433,0.09015418362911334,0.54
0.044721359549995794,0.08544003745317531,0.54
0.045615528128088306,0.08544003745317531,0.55
0.050990195135927854,0.07615773105863909,0.55
0.052420921603636456,0.07615773105863909,0.55
0.05830951894845301,0.07615773105863909,0.55
0.07211102550927978,0.06324555320336758,0.555
0.07810249675906655,0.06324555320336758,0.56
0.08147765525072613,0.05854860063735631,0.56
0.08485281374238571,0.05385164807134505,0.56
0.08485281374238571,0.052420921603636456,0.56
0.08485281374238571,0.050990195135927854,0.56
0.08485281374238571,0.04611062569605223,0.56
0.08485281374238571,0.04123105625617661,0.56
0.08147765525072613,0.04,0.56
0.08485281374238571,0.04,0.56
