c0.a,c1.a,i0.a
1.8544677493718487,0.27501824410565656,0.482296023767976
1.5108341849580773,0.3700304884677742,0.459620623323142
3.2856265467371046,0.22637070561753403,1.360317407796792
4.455868197926981,0.9533759820405376,1.0836962769802025
3.2257946222923817,0.7596747165021791,1.3031577604736095
2.7039696764389682,0.560270766755632,1.2258811833940657
2.3807706253058525,0.6560214643819258,1.8954001970514434
3.227314985532906,0.5728453216595443,0.9603099131283019
3.6824209868597064,0.487166562887584,0.9359808872750714
5.127144805307944,0.6149291992187498,0.9981537985562964
5.363644071907948,0.35139304951714234,2.260155818028017
3.4786144152518528,0.6252040303782171,0.7674444785861856
7.9461352356996136,0.1923575989907186,0.7580409148177628
15.03160665199734,1.0572418688062117,0.807267265226435
6.054505570893937,1.6657457336088168,0.28334137403191356
3.080008626074787,2.0965474449183343,0.8375026348688183
0.6919772516631171,0.7656643842765912,1.375296929116788
2.9680082100634397,0.30187046933636086,0.8014033052870874
1.9198775123818244,0.521301931685759,0.6043174010269513
4.1048603919914175,0.8265238036745093,0.7027949194088801
2.6239283600914156,1.329996704488716,1.0359448002576717
4.626735354495269,0.7779240736897155,0.9028759830906405
5.876424937475263,0.44440813840364585,0.31119326730338515
1.4032479183695157,0.35635451124046447,0.8494161393124381
0.1410700687760732,0.49060423711039797,0.7339223750241185
1.1992825607916675,0.7618519779035959,0.4299380828185931
0.9688369823444947,0.5314353871846863,0.8052535889867416
1.4880793033041981,0.27990299774094834,0.6712936916559631
1.2784257187593628,0.49868701635767265,1.2920668314159574
1.731004188818062,0.2797829938951466,1.0653014148820577
2.823713848415365,1.5161555433295468,0.8378133587041958
3.059734192695255,0.3834426944866254,0.4955245347207784
1.1327212806674654,0.3509521484375035,1.1762695565863002
2.1751023810768366,0.7202888300389374,0.8093253991219598
1.2105788961227142,0.7361903200790986,0.6347087687925138
2.0320629786292383,0.35950467209735226,0.5497697340052327
2.17716613763021,0.5482642375560285,0.6925271641054844
2.93098784744665,0.22715475156345805,0.39647201722396863
1.5917923113985708,0.5397838417134108,0.4655520714664523
0.30366889869642416,1.119923851465283,0.33071095854482646
0.9602907687160487,1.5305257612342165,0.21187200876110568
4.502424436787327,0.9727435466286043,0.42058351856568865
3.5045811254120967,0.44595622082198366,0.3096011048751337
7.36605304205292,0.8422445341176394,0.8990218091904664
3.4043466369572424,0.44138009069791745,0.5768710274936699
4.455092625769727,0.42895955082015447,0.17446258670492484
3.496057307730041,0.36308544275866955,0.12038014479562728
4.500494402386669,0.5195239288261264,0.5435811652787708
3.9330685410758046,0.47938103174072366,0.7349606066157404
