c0.a,c1.a,i0.a
0.0,-6.56,0.0
0.0,-6.56,0.0
0.0,-6.56,0.0
0.0,-6.56,0.0
0.0,-6.56,0.0
0.0,-6.56,0.0
0.0,3.498785905591543,0.0
0.0,3.498785905591543,0.0
0.0,3.498785905591543,0.0
0.0,-2.2928817212504953,0.0
0.0,-2.2928817212504953,0.0
0.0,-2.2928817212504953,0.0
0.0,1.3062917131561562,0.0
0.0,1.3062917131561562,0.0
0.0,1.3062917131561562,0.0
0.0,-0.8636677824638284,3.5
0.0,-0.8636677824638284,3.5
0.0,-0.8636677824638284,3.5
0.0,0.48741669405053045,3.5
0.0,0.48741669405053045,3.5
0.0,0.48741669405053045,3.5
0.0,-0.32550013136298617,3.5
0.0,-0.32550013136298617,3.5
0.0,-0.32550013136298617,3.5
0.0,0.18174427666232873,3.5
0.0,0.18174427666232873,3.5
0.0,0.18174427666232873,3.5
0.0,-0.12275058666030247,3.5
0.0,-0.12275058666030247,3.5
0.0,-0.12275058666030247,3.5
0.0,0.06771394508600537,3.5
0.0,0.06771394508600537,3.5
0.0,0.06771394508600537,3.5
0.0,-0.046322881058692644,3.5
0.0,-0.046322881058692644,3.5
0.0,-0.046322881058692644,3.5
0.0,0.025205923962019483,3.5
0.0,0.025205923962019483,3.5
0.0,0.025205923962019483,3.5
0.0,-0.01749451926861667,3.5
0.0,-0.01749451926861667,3.5
0.0,-0.01749451926861667,3.5
0.0,0.009372949558191124,3.5
0.0,0.009372949558191124,3.5
0.0,0.009372949558191124,3.5
0.0,-0.006612737762971221,3.5
0.0,-0.006612737762971221,3.5
0.0,-0.006612737762971221,3.5
0.0,0.0034812200480374145,1.7571322632510302
0.0,0.0034812200480374145,1.7571322632510302
0.0,0.0034812200480374145,1.7571322632510302
0.0,-0.0025019319061314604,0.4392830658127522
0.0,-0.0025019319061314604,0.4392830658127522
0.0,-0.0025019319061314604,0.4392830658127522
0.0,0.0012911866327769417,0.10982076645318273
0.0,0.0012911866327769417,0.10982076645318273
0.0,0.0012911866327769417,0.10982076645318273
0.0,-0.0009476118655484811,0.02745519161329213
0.0,-0.0009476118655484811,0.02745519161329213
0.0,-0.0009476118655484811,0.02745519161329213
0.0,0.0004781407100438173,0.006863797903328361
0.0,0.0004781407100438173,0.006863797903328361
0.0,0.0004781407100438173,0.006863797903328361
0.0,-0.0003593322788901787,0.0017159494758374194
0.0,-0.0003593322788901787,0.0017159494758374194
0.0,-0.0003593322788901787,0.0017159494758374194
0.0,0.00017673448233779254,-6.56
0.0,0.00017673448233779254,-6.56
0.0,0.00017673448233779254,-6.56
0.0,-0.0001364352851140893,-6.56
0.0,-0.0001364352851140893,-6.56
0.0,-0.0001364352851140893,-6.56
3.5,6.518600757488002e-05,-6.56
3.5,6.518600757488002e-05,-6.56
3.5,6.518600757488002e-05,-6.56
3.5,0.9843231223878561,-4.608336028152529
3.5,0.9843231223878561,-4.608336028152529
3.5,0.9843231223878561,-4.608336028152529
3.5,2.0069185139130354,-1.1520840070381269
3.5,2.0069185139130354,-1.1520840070381269
3.5,2.0069185139130354,-1.1520840070381269
3.5,2.4390169374662563,-0.2880210017595317
3.5,2.4390169374662563,-0.2880210017595317
3.5,2.4390169374662563,-0.2880210017595317
3.3594647793936154,2.8635206637496395,-0.07200525043988293
3.3594647793936154,2.8635206637496395,-0.07200525043988293
3.3594647793936154,2.8635206637496395,-0.07200525043988293
0.8398661948484012,3.0127438987394726,-0.018001312609968068
0.8398661948484012,3.0127438987394726,-0.018001312609968068
0.8398661948484012,3.0127438987394726,-0.018001312609968068
0.20996654871210296,2.439634527251897,-0.004500328152492017
0.20996654871210296,2.439634527251897,-0.004500328152492017
0.20996654871210296,2.439634527251897,-0.004500328152492017
0.05249163717802574,1.591132926679819,-0.0011250820381256688
0.05249163717802574,1.591132926679819,-0.0011250820381256688
0.05249163717802574,1.591132926679819,-0.0011250820381256688
0.0131229092945091,1.1082770334320884,-0.00028127050952875265
0.0131229092945091,1.1082770334320884,-0.00028127050952875265
0.0131229092945091,1.1082770334320884,-0.00028127050952875265
