c0.a,c1.a,i0.a,c0-c1.d,c0-i0.d,c1-i0.d
0.5421264465163781,-34.011147318803566,3.23133828638565,19.41819889719965,3.021160160005399,20.95293964022465
0.5420494591405478,-33.99525624886696,3.2352014084483955,18.963177852389638,3.0688278513218497,20.525169175512044
0.5418937072791888,-33.96066460678366,3.2332788940927,17.63934552147429,3.03646769751871,19.17375082530045
0.4145601640027589,-33.59853849008604,0.05327233146895971,17.302595631166636,3.085769976711945,18.920865054248768
-0.08919029130405579,-4.782757918090435,3.760744898121158,17.24221124315766,3.0917232411882565,18.86192246029308
-0.18596362676457442,-7.331032174381808,3.100942331763291,17.001622033312145,3.1133956699692393,18.708903093981068
-0.06435040118698135,-2.8667300555836897,-6.5133392455305845,17.031288436777373,3.192613464989743,18.90530461637794
0.05496836795911689,2.731046599447515,-4.030463813189305,16.98911498082028,3.220095935358527,18.884389005009094
0.031188620425204698,1.2310364515612935,2.2869847597583646,16.933024814781803,3.235998043903478,18.807140409192392
-0.3986992624420145,0.010979658117807763,1.536474938153247,16.86927682873055,3.285277175747205,18.81183864229125
-0.2525904714945042,-0.6459863080460044,2.0551307301662223,16.78678625355059,3.309744319720013,18.745792058122536
0.8991567459576112,4.87521379939515,2.7271510512320876,16.732581338928814,3.390085550330304,18.782999369993803
0.9999717478533902,2.278825596462217,0.7898548272751007,16.65604263885385,3.453695357513849,18.790047070567102
0.3971912860798506,-3.7089564287970056,0.9457606259987229,16.437406977339975,3.5211351225959193,18.673853469344074
0.1273087993277123,10.648329459803904,2.2019242518992206,16.474406641255154,3.584325619934664,18.773689151411784
0.011891748981155132,11.120370958543218,0.4096690434407559,16.30684124022121,3.6777669390605707,18.733303318200793
-0.010443092140176084,-5.924390598372405,-1.8444590866886332,15.871780681613863,3.7646282201686714,18.415974151726658
-0.10596186840903174,-7.688006058728733,-1.777042958339535,15.732170072633979,3.8436923930117657,18.372971116364525
0.328719545694392,-4.825006984174197,-0.7190601231605299,15.505936778228877,3.8901211430757434,18.217779403011765
0.7320582964084612,-3.139421496985374,-0.5170659404659711,15.460894756182155,3.9494749292931917,18.244824261501922
-0.08613795455225158,-1.7718330509629099,-1.3776978079798496,15.346108438097373,4.004078842374201,18.18581598923465
-5.796462717472843,-5.84674840449496,-5.540226739072675,15.344241862277674,4.037722100007693,18.223333429852264
-5.341863231439534,-3.56283216679913,-4.021412696761755,15.250385372663935,4.062673677001088,18.210563281504083
5.277344820970445,3.6510010364076857,4.969077426609789,15.226781167779059,4.114784842259248,18.229131593707383
5.624697588533116,-4.249386091703024,3.869389795590743,15.08497518438863,4.16765297184631,18.173433729629423
0.3641354796689948,-4.364863533410709,-0.45647820878580897,15.177013835781137,4.202193164875521,18.276711465934223
-0.133056752661974,4.278790866471316,0.9745893541686765,15.277106103320385,4.223339489580391,18.37562017953757
0.26076172309781004,2.413109627612759,1.363608967507661,15.29571601193494,4.2534855485902545,18.41634888599799
0.5613103241864371,-2.6811799808195484,-0.9004393529670585,15.300619357389367,4.305105982583804,18.463651171614206
0.12615240898812796,-6.860337991989112,-2.466367388170459,15.331656661712028,4.3433298226775,18.517190390720934
0.05940218440384175,-7.8266417596336,-1.3669285740029484,15.456083805782043,4.34340064623715,18.642014122295123
0.1461772179072967,8.27994728611792,-0.25107544225067074,15.648321308452369,4.348791673471191,18.831972481335814
-0.11101143459612363,19.617939944838,-0.6436403257090038,15.935188861008797,4.346550106275966,19.04700595775096
-0.5427170563505119,-4.748858293058067,-1.2436266712343638,15.646736273703896,4.342418025296138,18.784826170310257
-0.4594525682812037,-15.951713854344346,-0.7050083271948208,15.605988275219715,4.323433899576379,18.71333069212215
0.40303427813586323,-0.8168190440451707,-1.5614969243251022,15.801078911112448,4.301187863301577,18.916367231753448
0.4791293529201306,2.7208464211709247,-3.3016730225591524,15.893996321494363,4.268391060382087,18.99528944824241
0.10662776461090322,-7.416269432703624,-1.842815729471607,16.004305603906175,4.200300123236965,19.029616109783177
0.2683639582147766,1.7616694555316514,-0.8717407519859313,16.097739184507745,4.1355674338548125,19.034874170524777
0.2095329034585159,18.550193193981574,-1.3896455531795313,16.51275832843076,4.072451932107809,19.35138875512155
-0.08185855790408726,5.8063312501772275,-0.9322676955281003,16.246288305045407,3.984244730633671,18.947462379936894
-0.10877235518756799,0.2978438568349867,-1.1219610656403034,16.2894725118179,3.9039006212229035,18.87208623256234
0.06797979472752676,1.1857946558397896,-0.9171980799836816,16.16001037638896,3.808110513596972,18.588592401938012
-0.11539483615022056,-6.266553890191312,-1.2810025549019701,16.0507022900576,3.7324789173632036,18.335465116337264
-0.05518216600505715,1.7592737643745853,-2.1801250746068828,16.02983221274165,3.633894925727033,18.143248889605047
0.39427050519878704,3.299087544682679,-1.8541327392846878,16.05844911110244,3.541995985498698,17.98965497484736
0.18868673355131643,-6.235696602125176,-0.43538048099639615,15.826417170920662,3.4415306849287703,17.549754678856495
0.032162215045183976,2.120865930972973,0.4576672045370063,15.949549114526356,3.348778849699429,17.447147581141408
0.4279128609845641,7.797959628301779,-1.3148197991755193,15.880850475718358,3.276129061150924,17.174902788432888
0.41386868173075986,0.26647998601576683,-2.8460665076276754,15.757664590571903,3.2124930701060452,16.827937666069225
0.05092981592529563,-2.9838715519665047,-1.7225947389306682,15.640712010153969,3.1678442879121294,16.443827279685937
0.046780919201475375,-1.6806115766121685,-0.9055039072094454,15.571745132156275,3.134676300392379,16.091465009612932
0.3432552199571582,0.7534095612216108,-0.9479907915413641,15.522222729847401,3.128196152494503,15.761116337904367
0.24779689791471105,6.892884039301275,-0.7663264664298829,15.4548548657352,3.1553619034991542,15.388055199842935
-0.01981532579865624,5.609089439153586,-0.49266197188060423,15.386882699275523,3.2057712184442084,15.019499415350264
0.18977716240622713,-3.819549670362709,0.2577491015723648,15.08308263051898,3.2892853986696515,14.321949538397806
0.09949581899050848,-2.2828457655471355,-0.20297630078213602,15.030577510855835,3.3908402186749265,13.998128555696123
-0.2580989834833811,4.24948033603727,-1.3728847123299286,14.945856581265996,3.5439912285067945,13.62601746961935
-0.22525567312057393,8.789477665025037,-1.744393484560595,14.801030947497397,3.6852615320025857,13.17728918490243
-1.2625045288819432,5.083166685675103,-1.6334548560250859,14.62560793296279,3.850434534311681,12.675731108710302
-1.182462554449143,-15.365139237298855,0.3183242556435045,14.21057231786711,4.063693206616163,11.931904093354188
1.1406753986843507,-16.124786877337538,0.9511363055079831,14.047937135697646,4.276584881152354,11.461769472186706
1.171572232683474,2.790802110563943,-1.2117761663537168,14.184996424888007,4.473257451796937,11.282728250569617
-0.07293762728198952,11.25914520218682,-0.8852413326672857,14.162736295650483,4.749139943577383,10.903708393555057
-0.18917847209951427,13.542133919315027,1.449439698120871,14.09598567117728,5.016250499767172,10.484782968711926
-0.09913897243620048,3.3707476003134356,0.8937920436700804,13.82444536991988,5.30062436588146,9.882033889051488
-0.18687204098879315,-8.73811802256395,-0.6656727446202269,13.457974587867216,5.543443174268422,9.232061719890531
-0.3837808052775024,-3.860686780909406,0.13785534336902652,13.347579737023372,5.852188151787878,8.780344536968316
-0.26866545278893317,-3.405260613712463,-0.551742801643367,13.162292460656827,6.119393247289922,8.300152656091358
-0.11992509121596878,5.662440938675004,-0.7555600780469974,13.010387843203711,6.410397924371967,7.838066225772572
-0.3485038615412271,3.342203290188466,2.2232922989531447,12.992369435219853,6.735501434201319,7.499795110208573
-0.9725639075335535,-11.593983629475163,1.9859176143932211,12.44204800090706,7.035948122871287,6.721110902006906
-0.9116089704544013,10.548646951455845,-1.1247753778687808,12.675328984333014,7.265734166176341,6.671564349621463
-1.246130009826577,13.82355339523449,-3.4317585694650736,12.299666561253698,7.530643686545545,6.07616283861492
-2.4648082776848357,-4.732281364879803,-3.84920499583048,11.904185935834274,7.812126965736385,5.484639732649909
-1.4609251627964346,-4.811270937496346,-0.16131101830281677,11.561339261134405,8.131693894618667,4.921987594062158
-0.19760329141347943,-4.073159606581347,0.45109249548097846,11.216800188532039,8.430645291676388,4.421941427298024
-0.7776209947475067,-4.420391573603459,-1.3654224404221216,10.951968858686277,8.70245627953701,4.056661067189341
-1.1319585250013071,-4.790088073485564,0.24956621894419162,10.68934029360697,9.035236912634057,3.686799474954219
-0.5791229999203491,-4.8255733185832055,-0.04023838544721676,10.491521871021847,9.30115232484421,3.4419590227868935
