tp,fp,tn,fn,precision,recall,f1_score,runtime
0,0,5,1,0,0.0,0.0,36.075952768325806
0,0,5,1,0,0.0,0.0,37.59504199028015
0,0,5,1,0,0.0,0.0,36.291583776474
0,1,4,1,0.0,0.0,0.0,36.98643255233765
0,0,5,1,0,0.0,0.0,35.791425466537476
0,0,5,1,0,0.0,0.0,36.665793657302856
0,0,5,1,0,0.0,0.0,36.492029428482056
0,0,5,1,0,0.0,0.0,38.347171783447266
0,0,5,1,0,0.0,0.0,35.16106581687927
1,0,5,0,1.0,1.0,1.0,38.65193176269531
0,0,5,1,0,0.0,0.0,35.80320978164673
0,1,4,1,0.0,0.0,0.0,37.51906228065491
0,0,5,1,0,0.0,0.0,36.02823853492737
0,0,5,1,0,0.0,0.0,35.6489143371582
0,0,5,1,0,0.0,0.0,36.296244859695435
0,0,5,1,0,0.0,0.0,36.034826040267944
0,0,5,1,0,0.0,0.0,35.99940299987793
0,0,5,1,0,0.0,0.0,37.01257014274597
0,1,4,1,0.0,0.0,0.0,36.8968391418457
0,0,5,1,0,0.0,0.0,36.17640924453735
0,0,5,1,0,0.0,0.0,35.77146768569946
0,0,5,1,0,0.0,0.0,36.69014096260071
0,0,5,1,0,0.0,0.0,36.38318872451782
0,0,5,1,0,0.0,0.0,37.28200960159302
0,0,5,1,0,0.0,0.0,36.425721645355225
0,0,5,1,0,0.0,0.0,35.795432567596436
0,0,5,1,0,0.0,0.0,35.17524981498718
0,0,5,1,0,0.0,0.0,36.985023021698
0,0,5,1,0,0.0,0.0,35.51291275024414
1,0,5,0,1.0,1.0,1.0,36.539231061935425
0,0,5,1,0,0.0,0.0,36.52478885650635
0,1,4,1,0.0,0.0,0.0,36.06860613822937
0,0,5,1,0,0.0,0.0,36.827397108078
0,0,5,1,0,0.0,0.0,37.54461455345154
0,0,5,1,0,0.0,0.0,37.51152014732361
0,0,5,1,0,0.0,0.0,37.95125150680542
0,0,5,1,0,0.0,0.0,36.458189725875854
0,0,5,1,0,0.0,0.0,35.864694118499756
0,0,5,1,0,0.0,0.0,35.49973964691162
0,0,5,1,0,0.0,0.0,36.523200273513794
0,0,5,1,0,0.0,0.0,36.6138174533844
0,0,5,1,0,0.0,0.0,35.546329498291016
0,0,5,1,0,0.0,0.0,36.89326453208923
0,0,5,1,0,0.0,0.0,36.59059500694275
0,1,4,1,0.0,0.0,0.0,36.459616899490356
0,0,5,1,0,0.0,0.0,35.58990240097046
0,0,5,1,0,0.0,0.0,36.83994150161743
0,0,5,1,0,0.0,0.0,36.55811548233032
0,0,5,1,0,0.0,0.0,36.66897177696228
0,0,5,1,0,0.0,0.0,35.202284812927246
0,0,5,1,0,0.0,0.0,37.435171604156494
0,0,5,1,0,0.0,0.0,36.82795071601868
1,0,5,0,1.0,1.0,1.0,41.55276894569397
0,0,5,1,0,0.0,0.0,36.05995845794678
0,1,4,1,0.0,0.0,0.0,37.09813189506531
0,0,5,1,0,0.0,0.0,37.0313241481781
0,0,5,1,0,0.0,0.0,37.138498067855835
0,0,5,1,0,0.0,0.0,35.53079295158386
0,0,5,1,0,0.0,0.0,36.08881068229675
0,0,5,1,0,0.0,0.0,35.552523612976074
0,0,5,1,0,0.0,0.0,36.356483697891235
0,0,5,1,0,0.0,0.0,37.027249813079834
0,0,5,1,0,0.0,0.0,36.61932420730591
0,0,5,1,0,0.0,0.0,37.1577205657959
0,0,5,1,0,0.0,0.0,35.295095920562744
0,0,5,1,0,0.0,0.0,37.536322832107544
0,0,5,1,0,0.0,0.0,36.61226797103882
0,0,5,1,0,0.0,0.0,35.133787870407104
0,0,5,1,0,0.0,0.0,39.48533368110657
0,0,5,1,0,0.0,0.0,35.642712354660034
0,0,5,1,0,0.0,0.0,36.68739318847656
0,0,5,1,0,0.0,0.0,36.00565791130066
0,0,5,1,0,0.0,0.0,36.07076287269592
0,0,5,1,0,0.0,0.0,36.98729634284973
0,0,5,1,0,0.0,0.0,35.585676431655884
0,0,5,1,0,0.0,0.0,41.06566262245178
0,0,5,1,0,0.0,0.0,38.48686933517456
0,0,5,1,0,0.0,0.0,35.954055309295654
0,1,4,1,0.0,0.0,0.0,38.434531450271606
0,0,5,1,0,0.0,0.0,35.53943181037903
0,0,5,1,0,0.0,0.0,36.05363082885742
1,0,5,0,1.0,1.0,1.0,36.636932134628296
0,0,5,1,0,0.0,0.0,35.8343665599823
0,0,5,1,0,0.0,0.0,36.29489707946777
0,0,5,1,0,0.0,0.0,36.33044672012329
0,0,5,1,0,0.0,0.0,35.46771717071533
0,0,5,1,0,0.0,0.0,36.14825963973999
0,0,5,1,0,0.0,0.0,36.3171169757843
0,0,5,1,0,0.0,0.0,40.24506735801697
1,0,5,0,1.0,1.0,1.0,42.637885332107544
0,0,5,1,0,0.0,0.0,36.10252642631531
0,0,5,1,0,0.0,0.0,36.73116135597229
0,0,5,1,0,0.0,0.0,37.116735219955444
0,0,5,1,0,0.0,0.0,37.26933264732361
0,0,5,1,0,0.0,0.0,37.143664836883545
0,0,5,1,0,0.0,0.0,37.588693141937256
0,0,5,1,0,0.0,0.0,35.84920406341553
0,0,5,1,0,0.0,0.0,36.72870993614197
0,0,5,1,0,0.0,0.0,36.57636880874634
0,0,5,1,0,0.0,0.0,35.162259578704834
