c0.a,c1.a,i0.a
1.4000357138301864,0.74,0.16031219541881397
1.4300349646075092,0.74,0.16031219541881397
1.4500344823486095,0.75,0.16031219541881397
1.4800337833982034,0.75,0.16031219541881397
1.5100331122197288,0.7600657866263946,0.16031219541881397
1.5400324671902212,0.7700649323271382,0.16031219541881397
1.5700318468107584,0.7800640999302557,0.16031219541881397
1.5900314462299168,0.7900632886041472,0.16031219541881397
1.6200308639035248,0.8000624975587846,0.16031219541881397
1.6500303027520433,0.8100617260431455,0.16031219541881397
1.670029939851379,0.8300602387778853,0.16031219541881397
1.7000294115102832,0.840238061504,0.16031219541881397
1.7200290695217915,0.8602325267042626,0.16031219541881397
1.7500285711953392,0.8702298546935746,0.16
1.7701129907438113,0.8902246907382427,0.16
1.8001111076819676,0.9102197536858888,0.16
1.820109886792553,0.9302150289046076,0.17
1.840108692441835,0.9502105029939418,0.17
1.8601075237738276,0.9604686356149273,0.17
1.8801063799689632,0.9804590761474953,0.17
1.9001052602421793,1.0004498987955368,0.17
1.9201041638411183,1.0204410811016968,0.17
1.940103090044444,1.0404326023342405,0.17
1.9601020381602585,1.0604244433244643,0.17
1.9702284131541703,1.0804165863221464,0.17
1.990226117806718,1.100409014866745,0.17
2.0002249873451734,1.1204017136723774,0.17
2.020222759994551,1.1403946685248927,0.17
2.0302216627747813,1.160387866189577,0.17
2.0402205763103165,1.1803812943282352,0.17
2.0502195004437938,1.2103718436910205,0.17
2.0703864373589775,1.2303657992645927,0.17
2.080384579831335,1.2503599481749246,0.17
2.080384579831335,1.2703542812932147,0.17
2.090382740074171,1.3003461077728498,0.17
2.100380917833715,1.3203408650799233,0.17
2.110379112861004,1.3503332921912279,0.17
2.110379112861004,1.3703284277865653,0.17
2.1203773249117717,1.4003213916812096,0.17
2.1205895406702355,1.4203168660548955,0.17029386365926402
2.1205895406702355,1.450310311622999,0.17029386365926402
2.1305867736377224,1.480135128966271,0.17029386365926402
2.1305867736377224,1.510132444522665,0.17029386365926402
2.1305867736377224,1.5401298646542765,0.17029386365926402
2.1305867736377224,1.5701273833673497,0.17029386365926402
2.1205895406702355,1.6001249951175691,0.17029386365926402
2.1205895406702355,1.6401219466856725,0.17029386365926402
2.1105923339195565,1.6701197561851664,0.17029386365926402
2.1105923339195565,1.7000294115102832,0.17029386365926402
2.1005951537600005,1.7400287353949073,0.17029386365926402
2.1005951537600005,1.7700282483621554,0.18027756377319948
2.0905980005730416,1.8100276240985937,0.18027756377319948
2.080600874747485,1.8500270268296084,0.18027756377319948
2.0706037766796426,1.880026595556563,0.18027756377319948
2.0606067067735174,1.92,0.18027756377319948
2.0406126531020043,1.96,0.18027756377319948
2.030394050424695,2.0,0.1902629759044045
2.020396000787964,2.04,0.1902629759044045
2.000399960007998,2.08,0.1902629759044045
1.9904019694524018,2.11,0.1902629759044045
1.9704060495238032,2.1500232556881795,0.1902629759044045
1.9504102132628407,2.190022830931221,0.1902629759044045
1.9404123273160268,2.230022421411946,0.1902629759044045
1.9202343606966312,2.2700220263248547,0.2002498439450079
1.900236827345476,2.3000217390276987,0.2002498439450079
1.880239346466295,2.34002136742381,0.2002498439450079
1.8602419197512996,2.3700210969525144,0.2002498439450079
1.840244548966251,2.4000208332429116,0.2
1.8101104938649464,2.430020576044573,0.2
1.7901117283566408,2.4600203251192863,0.2
1.7701129907438113,2.4900200802403183,0.21
1.7401149387324966,2.520019841191732,0.21
1.7200290695217915,2.540019684963091,0.21
1.7000294115102832,2.570019455179279,0.21
1.670029939851379,2.5900193049473588,0.21
1.6500303027520433,2.600019230698112,0.22
1.62,2.6200190838999626,0.22
1.6,2.6300190113381308,0.22
1.57,2.640018939326004,0.22
1.54,2.650018867857359,0.22
1.5200328943809078,2.650018867857359,0.22
1.4900335566691107,2.660018796926067,0.23
1.4700340132119392,2.650018867857359,0.23
1.4400347218036098,2.650018867857359,0.23
1.4200352108310554,2.640018939326004,0.23
1.3900359707575916,2.6300190113381308,0.23
1.3700364958642526,2.6200190838999626,0.23
1.350148140020198,2.600019230698112,0.24020824298928628
1.3301503674397117,2.5800193797721755,0.24020824298928628
1.3001538370516006,2.56,0.24020824298928628
1.280156240464421,2.54,0.24020824298928628
1.2601587201618691,2.51,0.24020824298928628
1.2401612798341997,2.48,0.24020824298928628
1.2201639234135715,2.44,0.24020824298928628
1.2101652779682617,2.41,0.24020824298928628
1.1901680553602503,2.37,0.24020824298928628
1.1701709276853531,2.33,0.24020824298928628
1.160172400981854,2.29,0.24020824298928628
1.1401754250991378,2.25,0.24020824298928628
