c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a,c0-c1.d,c0-i0.d,c1-i0.d
0.0,0.0,0.0,0.0,0.09321792786813694,-6.108293115137349,0.0,0.935016924715994,-2.8295526483779962,8.350370713262985,11.579893487097538,6.969877521750259
0.0,0.0,0.0,0.1928194966893828,1.0783023616400944,-6.1127612615305695,0.02605886686053578,0.8341898822281757,-2.7901690501918757,8.177197110949683,11.555045441666747,7.055125357314153
0.0,0.0,0.0,0.24121036879786908,0.09099696940096903,-6.131741267002899,0.24104518721481366,0.9360911846189919,-2.8424717249573628,8.134739642199069,11.526871383752313,7.167065394072241
0.0,0.0,0.0,0.26660099379786906,-0.14449257724468703,2.4710005870884695,0.3028248264460957,0.2732665675007468,-2.3269109907461663,8.158471809010338,11.468123393033197,7.099832557517951
0.0,0.0,0.0,0.2716966069484408,0.5861559792063988,2.3029652136422905,0.36498418146115225,0.46921980129345353,1.8494669644350632,8.163557759109862,11.416005987093131,7.038716438171865
0.0,0.0,0.0,0.3940527938127588,0.31638321274974157,-5.099654562235204,0.44201337788087675,0.6437535550704062,0.13977397254587817,8.041230800419099,11.343960163866441,7.019819484316551
0.0,0.0,0.0,0.45331444180763825,-0.4338429654271218,-2.6835603766440537,0.5012004878378736,0.497664422985686,-1.3863800342680586,8.100268405901577,11.2872595850489,6.979402607190395
0.0,0.0,0.0,0.4810354917166338,-0.22045822962508016,4.70629465657302,0.5532278302612217,0.3678950846176492,-1.1859045095826644,8.127972325326958,11.269093041850262,6.997536651819687
0.0,0.0,0.0,0.49742806214042495,0.5073633589057629,2.8772262223107203,0.5869224429157671,0.2607860756563911,-0.3670375177808266,8.144353644632336,11.257011913566494,7.00946593580643
0.0,0.0,0.0,0.6164235307798281,0.3546901215887826,-4.690322202169753,0.6106060497979359,0.2947800427016698,0.3414392430948104,8.026574902481276,11.242389762131237,7.041696653088276
0.0,0.0,0.0,0.6641606712615864,-0.4308893245632294,-3.2636623003100267,0.6466532394603077,0.32901621478973214,0.1833946634139305,8.07348864377476,11.21658684382612,7.045500146734088
0.0,0.0,0.0,0.7044401751163527,-0.29806473177003573,1.1748650746377634,0.6777524933513094,0.3315545746598854,-0.08482827527255823,8.112752840515133,11.187996216143812,7.02186616594415
0.0,0.0,0.0,0.7257899203082422,-0.19597777090728133,0.6274206994967757,0.714706646934223,0.3120600870122209,0.45854824630369845,8.133051879952873,11.155705561062208,7.0043171997694476
0.0,0.0,0.0,0.7447862731327032,-0.1733183198438638,0.5237975260849567,0.7414099986320809,0.4228385264000263,1.2913466837677237,8.15171557315268,11.14034534386905,7.004706678219591
0.0,0.0,0.0,0.7608896099818141,-0.09180055718863292,0.8488492905542928,0.8027328678717242,0.5690357310949812,0.6329372823125866,8.167518779605265,11.106796035387696,7.015207084121778
0.0,0.0,0.0,0.7636692236382437,-0.003570297832905224,0.15219532045231482,0.8580862026027063,0.5494265675731362,-0.16649456943267893,8.170055344768336,11.063833268488166,7.010483440348749
0.0,0.0,0.0,0.7783609575448723,-0.061351423347785095,0.26757299046504907,0.9126212086385139,0.5357511877229679,-0.13731849627688564,8.16831357830994,11.021571006921151,7.02212296050429
