c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a,c0-c1.d,c0-i0.d,c1-i0.d
0.0,1.8664422148343334,0.35147228895914495,0.0,0.6555673633865177,-14.317442381278834,0.0,0.9744067017378163,-6.73724795802532,6.668284326883763,45.137267689397916,50.87533248519156
0.1813693841377645,1.8533776339202246,0.3525242118005456,0.6621617124909092,3.607985935374263,-14.298018418488398,0.24458989576610124,1.716085212156064,-6.741896950015478,6.199776608450054,44.74740205369024,50.02163285603567
0.3725555396960477,1.8668896237884176,0.3535763984688095,0.7325476071073544,0.6555655802302506,-14.300323316001839,0.37775047953903074,0.9837408923471143,-6.756440886427473,6.3211085242024625,44.44827975653203,49.83889200414199
0.5566991219771085,1.9246993863957815,1.0679198485007433,0.8022754315448063,0.7343341440584086,3.5654424057766327,0.48005268458629125,0.3646124436204247,-6.167196617049184,6.441419667356639,44.18106151913935,49.667826713489426
0.7575801011714947,2.0805917914425516,1.16990569372475,0.8846764414871832,1.3686870408669556,3.539317847525217,0.5098053669388458,-0.25021977840496684,-3.751137300747255,6.558445791923701,44.01353936967864,49.607295378439574
0.9729098141802919,2.158677723434745,0.6567410115026013,1.0768454443550568,1.4419271546508012,-1.2240326526978258,0.5501407398360557,-0.38445864402342705,-1.4013080731117573,6.582743440635233,43.86279318243522,49.466968681161205
1.189414659563017,2.2118749246862106,0.6106451664124686,1.1751287249174482,1.1237581080152172,-0.7115696279317298,0.6073729733251308,-0.5254379060170831,-1.5945259668714407,6.700434957493382,43.72806230720101,49.443572778973966
1.4153051461652195,2.2806905821246777,0.6761002174032446,1.3044910791538726,1.2982485406810897,2.5394370285677836,0.6656767244681447,-0.6863900922758522,-1.9027581090211287,6.7985101958087775,43.58030991327427,49.37095943121481
1.6455551584853245,2.347074152936055,0.5726366380850237,1.4358858221668613,1.6349319459977398,3.63952471424844,0.749535475359458,-0.8988653843804537,0.5184156490783235,6.896629918857588,43.45937864602973,49.33284586634
1.8847218991641956,2.395214488418781,0.6483233979032007,1.6354108681986754,2.0256826522112363,1.4043570019060614,0.8504123165556875,-0.580225866063135,4.031850074142553,6.936760782474721,43.33818600747476,49.25963013824976
2.12460305420015,2.4767479920424624,1.0690079333791538,1.8452663960086988,1.9166986126088872,-1.0012957607304713,0.8723146699067212,-0.08758945857207505,1.364594471506992,6.96555739772572,43.146631352793904,49.099656442270415
2.3800850855925395,2.608966115857434,1.2321102172711582,2.019503199026236,1.8257258304759512,1.6709115942322326,0.9018125258557956,-0.30837284122877856,-1.3651343477819036,7.045219935676058,42.93504561949979,48.96476321847149
2.646462653621919,2.7230963805350514,0.9136235794425859,2.210601739031341,2.2514786782996086,3.044443737427817,0.960777035821999,-0.3630782958983147,1.646763212283255,7.119772833289041,42.75374822021004,48.84373484996895
2.924824516450793,2.7915838179532715,0.5228642547295722,2.469897221714822,2.434911531393747,0.0605180232436154,0.9787209565495507,0.021054500494775485,2.0001511641018603,7.137958993293619,42.52777657490507,48.63384020477834
3.204923433705307,2.827461173396898,0.5072685708280569,2.698217790050663,2.263484714461938,-0.5410318351023886,0.9991432140313915,0.03647284880262189,-0.22546627699707772,7.189164294747374,42.263392354905655,48.41786126301427
3.4906476647072306,2.8927583806926687,0.7180629143853899,2.924991512664377,2.3260894988923946,0.8225586118608994,1.0107424633355169,-0.02388224572021026,0.6122847736159861,7.248893642329881,42.028687136804486,48.24276954844159
3.783945920975964,2.97077028858231,1.0355004649326438,3.1654131147915168,2.4274324359689725,2.6164004595058548,1.0177964482034165,0.15833393512121138,0.170727401061008,7.3014322708045984,41.76881672024089,48.02186750257679
4.085084530819813,3.0995090913194234,1.2416418224840233,3.410828791588662,2.8516810254215565,2.457064707087994,1.0493229823102737,0.010811917932160908,-2.2559309255052002,7.3564876049795425,41.491241447345395,47.79813698022774
4.404003635997049,3.2188158239723035,1.068535998535221,3.736006582356958,2.919494864227179,0.17464138151022576,1.073591346388341,-0.2895277709053966,-1.0861235814973744,7.349642986430595,41.23400034577076,47.53440443694084
4.72897675525384,3.312964440994912,1.2031969314658906,3.9948274272508475,2.8883763425751408,0.08216669962134487,1.118423735658066,-0.20678532513621345,1.115810871229135,7.414373324232934,40.96532650683394,47.32004523363192
5.06660504002587,3.4594243871022132,1.4694824653411573,4.314438773289802,2.9355727156785134,-0.21806445052033005,1.1279232847099916,-0.06495562660453949,0.6578976420746601,7.4327050921702975,40.673979878228366,47.0580420759395
5.420961553870599,3.6069123543785837,1.3939801305029815,4.5826764457323375,2.844388201537077,0.2783005418358737,1.1527423887776564,-0.07480155919557287,-0.07524083051648896,7.516840888197181,40.3539742548089,46.814678797483694
