c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a,c0-c1.d,c0-i0.d,c1-i0.d
0.0,13.397741748084782,0.11731218359260352,0.0,2.2256300415028973,-35.599744923410846,0.0,21.736083941860212,-31.65913535394242,24.375492786429902,10.237345815588872,15.096572019821224
1.3410503863116534,13.397789324347618,0.11731085622937074,2.7432429688330195,13.962069914320493,-35.62478666769112,1.7669895923169996,22.311386024187733,-31.673451729058435,22.978775074848194,9.829302975125485,14.196815528227868
2.6796495892031222,13.397732778020773,0.11730936233384437,2.800808829025555,2.2255078852211363,-35.643302046799754,4.462560529985888,21.731406435379448,-31.69505474582657,24.259804726152915,8.57001567959464,16.7680862074286
4.020628621778721,13.42125767848595,0.2975394376698106,3.188376963690243,6.836941905382588,49.78263654432827,6.116940923129655,15.9761661019084,-32.02634703496962,25.213192215532747,8.329619205842834,18.026958458178306
5.3639057798413114,13.45724111914626,-0.03772470614289919,4.16827660390184,12.181590504404582,43.12728659742377,7.661107723119437,15.328175858948264,-4.247770598993578,25.57651941741332,8.135494262341387,18.577003127130716
6.712077649592992,13.41370619964511,-0.4671792743741656,5.624889206156704,15.462090081074892,21.61774489879951,9.183241459807784,15.125963870824457,-0.38354544668645996,25.468189892449722,7.969118754243905,18.635455863415032
8.04667319994562,13.363804518819181,-0.012270905979394436,7.260696363208499,16.505600197065775,5.138287873727713,10.688659435370544,15.253243961404435,1.0788963240616547,25.167130757114265,7.790312288209624,18.491834598884864
9.384874275003039,13.411239993373712,0.49357473675596353,8.926023958784889,16.488598731900694,24.484363120698784,12.23621543049276,15.33965664253724,0.7635832817321916,24.840111029717875,7.587403848185048,18.367189487058013
10.728992980683024,13.462501220893355,0.34586862580142724,10.5586572311854,21.399516616505288,12.534102359082514,13.75891214678084,15.402517099548273,0.5467602174221236,24.551818379715545,7.41300224039104,18.24812736555233
12.077451611379315,13.480401156781548,0.024488405631611896,13.207805773126966,18.99760867429428,-47.0606058191563,15.318134203568722,15.450978953681334,0.4204683369328647,23.25643011872751,7.2182488977767,17.15088116859611
13.425089107381606,13.467405971184311,0.045226547193222784,14.360105200664826,11.988402365170181,-30.315668711709723,16.849530190584378,15.486616663333695,0.888112990654103,23.453375281407226,7.055914950348589,17.517189000716336
14.771047882784043,13.489504947343884,0.5102361727166593,15.606052890919065,12.935312064086695,11.023279474180056,18.415678563421064,15.627955070198682,1.1535675628514825,23.55347207084413,6.864191331825034,17.83132749727261
16.123141519460386,13.569552624943206,0.42643197598791494,16.94725724092567,14.190871174097303,5.863103832725436,19.97552003176052,15.716155133295082,1.1314841468135781,23.56466967463045,6.690217632476661,18.046057111843584
17.485116097549387,13.575074867542051,0.031041045509774944,18.448643307559852,14.110401307854913,-2.6041503995066835,21.55944453816534,15.853791912040268,1.639761967394318,23.427041669263087,6.498856016563403,18.14384000160055
18.839664606357132,13.576394404090419,0.10149083779216195,19.773203248965604,13.67274685129703,-2.2011186324930354,23.14883010699424,16.044227694463178,1.9270083220751677,23.456819711476967,6.299581169239842,18.39260191775113
20.201729687921173,13.596003154833916,0.08399171584109585,21.183203679852696,13.671063635993782,1.791988921833019,24.77031449726084,16.23996421809152,0.6981647187155011,23.40928041671107,6.097820151864466,18.60220841450806
21.558895186937505,13.593358238428586,0.3108636141475633,22.50746865868957,14.030872799471014,3.8905845480302084,26.39702703039394,16.185244039262336,-0.3246633658342484,23.442491285620985,5.8736371339023465,18.89759954146202
22.92041460426544,13.65814256652033,0.3336306284594844,23.992160621485734,14.45197978127441,-0.37886310919779487,28.007618539196876,16.17510653353959,0.8294053473024868,23.32049085065239,5.67483377555885,19.037657951857888
