c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a,c0-c1.d,c0-i0.d,c1-i0.d
0.0,9.036171479780856,4.381867389082722,0.0,-5.742100958871425,-0.6671030380923041,0.0,0.10811733281040715,-11.04511631751899,38.134553455978775,24.54631755337106,44.98538331160382
0.24172714727089414,4.97274715078643,4.375463078726137,0.5678782548723498,-5.6854748987422745,-0.7484934614201199,0.318560513338462,1.9477944081219065,-11.064316658975375,37.42978812524466,24.565041963796492,44.49322998903712
1.4721382061911592,9.033493914373699,4.469424959281,1.137471322931705,-5.744897717376829,-0.8291586433292893,0.43990941389298305,0.11687945657644239,-11.083803209791288,38.18603386481118,24.58229758118585,44.16718702454441
2.0500186143132435,5.849807788463066,-15.31394600275368,1.7175588826481112,-5.844316887469047,-0.6067530807475613,0.48970045824170394,-0.2650725762707349,-2.605043939476256,38.271835437672294,24.60852949612494,43.966318907577175
2.642765131505525,5.973970933266328,9.241753885968993,2.306892778368761,-5.85699743857253,-0.38029720740758377,0.5032474101976129,-0.40920810523410617,-3.132875668255898,38.348506191145844,24.708890994213398,43.7112268491139
3.251084823781926,7.706820270042718,12.75747734848675,2.8950193381410694,-5.9137031665207305,0.10447182944984586,0.5814683445762316,-0.8956032969471507,0.4168894969019334,38.442563206278365,24.8256611993969,43.52379403618148
4.192203829554198,8.538104176134865,3.844966568990701,3.4963687106852106,-5.836918729369414,0.0011785466069039582,0.694963119152793,-0.3298035011994036,4.176914532530544,38.843497653925624,24.931284869984566,43.294655979581364
4.950555455968265,8.471879887041059,-8.968517522775118,4.058415440040557,-5.912357023211551,-1.4986498996818731,0.7917463116077562,-0.05167301630286882,0.8650440593413808,39.07612260071149,25.14899616164949,42.99381606660918
5.880991187031603,6.759632583703181,-13.04058785601382,4.673446328597885,-6.134019801377363,-1.216484853877285,0.8451794100800879,-0.1613783684981573,1.1306365952577606,39.435852655921195,25.44924413765031,42.73377372138465
6.303892814469411,5.865858795075745,-2.6141277852058757,5.285805043090839,-6.153407359246208,-0.4652717061265478,0.9128366054774825,0.17600529467860543,-0.12177601246204352,39.291190721018154,25.64155073213884,42.437614589730984
7.054330798727273,6.239180904423031,-0.05331437987187107,5.90484338484069,-6.2167406573825605,-0.7878919265588902,0.9333372414578998,-0.17392422057244555,-3.4227319385188815,39.45951316543189,25.868875867958376,42.09088169760848
7.551996016628453,5.849056206296201,-1.864041960623246,6.529632671488231,-6.3008464884409445,-0.8554977841599337,0.9871261589188696,-0.5116255326167967,0.709626106083385,39.365119739974524,26.02028373470379,41.79095351658528
8.225625676963398,5.860168881220979,0.09975483413346733,7.165534227143516,-6.37826919947763,-0.7985960911421196,1.1076948805127689,-0.03212205599833924,3.771235365212826,39.42684029408089,26.150520641562974,41.40165462153423
8.728475824513353,5.854773191831564,-0.038061028948647026,7.805830547508736,-6.451256339164875,-0.9737972636428711,1.2316741144646313,0.2713045872078258,-0.1610390205486036,39.30996623652614,26.47845292546468,41.06582473373819
9.40306471248878,5.853621056910982,2.3347652431417494,8.456442012287955,-6.56614659404743,-0.6373751587097154,1.278840559285588,-0.06720707702204758,-2.06454652627704,39.349509486352204,26.800149328805404,40.698060890038796
9.900754337313316,6.339933987757473,6.564935604202389,9.11956164144503,-6.573656802815967,-0.1003388210342193,1.366604153134777,-0.13831924049513367,-0.5213666807174386,39.196719471744096,26.90462817611185,40.252650833323145
10.671057478505102,7.1735177126249265,-0.9446395343526125,9.771243826327629,-6.583164577397019,-0.2863490066897678,1.3905833000939616,-0.17509107351819717,-0.7324464775925357,39.323437997638976,27.199327982350095,39.82654471554006
11.33578626329624,6.148362170638499,-12.581144655488123,10.436264095156314,-6.6286454207631165,-0.10811943527620776,1.428726170967188,-0.2856399682831908,-0.08947059131915672,39.32642379124239,27.486395005387575,39.42213747847974
11.902287232366403,4.6569518460108,-13.226692331786813,11.097094688637586,-6.601168672543572,0.015422483328701428,1.4737021654825448,-0.1893213085222003,0.6947415072021577,39.24049181357923,27.74709410217136,39.04764038555698
12.269586433503317,3.503940746773729,2.647635831179547,11.756825152919433,-6.621425552345141,-0.25405264044612524,1.4896149098142764,-0.14644800644461817,0.1528473872212123,38.95550780180091,27.896762112850276,38.642896167303356
12.60519836349085,5.188502648622158,13.436429263373444,12.421734865137196,-6.649014345437497,-0.08643649401509673,1.5044839558036167,-0.15951163353885434,-0.5517674090973859,38.63170324435992,28.037004467722397,38.230255803698306
13.31361908732805,6.206951113577859,-6.161043967029823,13.09350726246156,-6.637399461540868,0.07012315789610067,1.535487472205158,-0.2583438718868654,2.47424782738048,38.665628862534945,28.408245215363465,37.817657050375296
13.853139354452335,3.9525021011333457,-13.348380670955232,13.755918734905366,-6.634454633095472,0.017965849865385478,1.5946283733669264,0.33698670379447787,15.125254718729444,38.543009039553425,28.609234729467378,37.36929656122917
14.10421227522264,3.5377473452476194,-1.9599826926337027,14.4203984093091,-6.6340947156538475,-0.0018651646846977426,1.6967292444484439,2.7653506711634557,9.602099903396015,38.130575028930124,28.791575817150004,36.87535156198844
14.5607190987952,3.56126874257602,-1.2323470130004488,15.082823935557963,-6.634888440753792,-0.0744972131386379,2.1485056577088635,2.2546717738981528,-13.793080121353942,37.92427397778158,29.220608879454588,36.129281776205566
14.816741290999841,3.2916235243720235,5.36357328875834,15.74740991493676,-6.649015121303705,0.25051768030178273,2.1578817086785245,0.0064322569250503765,-40.564000679670976,37.51626290157002,29.352964991944557,35.705818052008276
15.21924871099891,4.63349205469764,9.331283641630582,16.41266432452367,-6.585327281950854,0.06123291204797891,2.1686266701456463,-5.858134977547721,-31.61428261019205,37.25230082220534,29.578944188864025,35.28239171409371
15.743653866247223,5.156674867253215,0.79153436923908,17.064521091269558,-6.63720809524744,-0.630948975902649,3.360889146853289,-6.282789974118405,27.0890538387757,37.123525010879376,29.12060129414788,35.479491457236044
16.2462667276019,4.787800631927264,-12.193042533383384,17.73347652865128,-6.711281073762642,-0.3216814537075132,3.4892318475539135,-0.45890780739208786,35.148848783849004,36.954421557785004,29.270798398975387,35.023041752332915
16.698797668732823,2.7294647064322737,-15.002630655141997,18.400088705520595,-6.701468123237155,0.21794370659284978,3.538121045809497,0.6882831143600254,16.265654742701656,36.73684378327258,29.48398408576297,34.55522022343639
16.7952864569818,1.7912167691611125,6.499869105999236,19.07377692717819,-6.667808568715617,0.3685147657438448,3.7450384196195476,2.7916334701095864,11.612713183398167,36.15855491701747,29.71573431808724,34.13947078447247
17.059457514156552,4.028235693224545,8.113594358468694,19.7336630938438,-6.62792179344188,-0.15378586816776738,4.1556850600605975,3.013800302101772,-7.610350392564673,35.761337625023735,30.085793251522887,33.477750286854615
17.605522252074277,3.4232491315576654,-11.48777386517881,20.40600466116498,-6.6987766148115995,-0.5104308049629137,4.353340185720614,1.2505487365495962,-14.927542880149591,35.634171713725,30.515100477120654,32.968785639165645
17.747946268854793,1.7206817250105937,-5.864784729191297,21.080121887183267,-6.730499920555265,-0.23025590301218474,4.460070209210201,0.010057763775554522,-8.263767870267126,35.10125135436252,30.710413722317906,32.60448405510245
17.95039030433975,2.248423567694632,4.97816484378828,21.75212340969354,-6.744772291806155,0.06627543012958752,4.51989809011939,-0.4044984068516815,0.0742218315542916,34.63032900884317,30.784777707823356,32.22199109652885
18.198787503007875,2.7140501191636166,10.905061239251173,22.429097260311092,-6.717113669931167,0.2361896872177155,4.577298304193039,0.018890142697404487,2.01310614205217,34.200200431857986,30.967108460650916,31.886487255569865
18.49614268652875,4.428343681401764,12.675615189565853,23.09555398910322,-6.697461654758709,-0.013195560205363933,4.632431339211552,-0.0013864373397566164,-1.413444858767741,33.82716163718253,31.21834493675068,31.53277994713963
19.088296368152324,5.244645822914381,-8.40422554525803,23.768601833164038,-6.719717460001684,0.1899125702476055,4.66599286451472,-0.260556683461644,-0.37070895421980193,33.74301379542142,31.562212102425022,31.169243122617527
19.547726599645397,2.742951584941937,-20.442159745918936,24.439503203171448,-6.659464667370566,0.5046223838128023,4.6918539147003235,-0.07471066251987851,1.844050756235958,33.53035096827141,31.845044075124854,30.83531829737147
19.637672500581647,1.1578279428512863,-6.078146509497798,25.10050336415645,-6.618786952043045,-0.042803619603415055,4.738070315778193,0.10810619386245446,0.05015274108243827,32.959328540686364,31.855665149893117,30.44642263234453
19.781823536667176,1.5269625300245349,10.651740920289313,25.763267095644977,-6.66802299434475,-0.4749366513701554,4.785132784939547,-0.06566227736735318,-1.8000231527412038,32.4380942293366,32.00414363244179,30.139713354707943
