c0.a,c1.a,i0.a
1.5658978995071207,8.411196845534661,0.0
1.5658978995071207,8.411196845534661,0.0
1.5658978995071207,8.411196845534661,0.0
1.8344365335897839,6.11004764850809,0.0
1.5678694703534275,3.5888251855098354,0.0
1.2177206798893732,3.538167742522613,0.0
1.1222619573851522,2.0557276147931365,0.0
1.4386734621334156,0.8035615196077126,0.0
1.5463728791181586,3.8764700037564768,0.0
1.4403107258601238,6.106920544269619,0.0
1.2972250345387624,6.7331173903316435,0.0
1.1489384350969511,12.970012356186345,0.0
2.421511563451753,8.284317547209696,0.0
2.440815138782733,7.279768089304108,0.0
0.42048503156906497,2.920213047113208,0.0
0.46119232427885115,1.5485906265527702,0.0
1.1499062439878691,1.3265375948394542,0.0
1.5835547194478174,0.8099532107694568,0.0
1.7643550141723991,1.8175815169251317,0.0
1.3137050876564906,6.097883642042843,0.0
1.1805193803933385,1.658031255402068,0.0
0.9541081776775188,5.284273363977509,0.0
1.1670981343111904,1.6524847629360617,0.0
1.5672893901119822,1.2590232498843665,0.0
1.331129960921464,2.1622681646115565,0.0
1.0627264599300998,0.2206201397330748,0.0
1.056759551718788,2.247602148046321,0.0
1.267281244040717,1.8940435982019885,0.0
1.3496709445898312,0.9543222896331879,0.0
1.2727436014656965,1.5152752079523966,0.0
1.5557465411686178,1.9180003477279035,0.0
1.5951916413010754,3.14648535031831,0.0
1.0434630049738456,0.848451190126952,0.0
0.9847905312270775,3.684607479228762,0.0
1.8911946009209357,1.42076042658633,0.0
1.8930212927601815,3.860627197709376,0.0
1.0770417232557972,2.351290925804327,0.0
1.1299922099066806,2.8849084582848925,0.0
1.2261833320301472,2.9340263860716926,0.0
1.009014756638409,2.6784926663502824,0.0
0.9201853987437916,5.131626737946517,0.0
0.9185839332884387,3.3481769141917246,0.0
0.916059021745331,3.092164990800744,0.0
0.7913323529184006,1.911545979764563,0.0
0.8927268612808247,1.3418376436106345,0.0
1.2221625663616584,2.4294694014636944,0.0
1.2899095198067478,1.1660201122127307,0.0
1.081202910482651,1.8848374024495136,0.0
0.8861210029032459,2.2817436232893074,0.0
2.0915673417268903,0.5757256574203422,0.0
2.100037964890751,2.270240409035325,0.0
0.9327932511153519,3.992908062154848,0.0
1.0838359868664946,4.090662647677676,0.0
1.5220525927566453,2.19438420219505,0.0
1.4093755138553814,4.0259140948856516,0.0
1.1177128085314645,1.1086542641965296,0.0
0.29998173906459813,3.693215898569333,0.0
0.5784093773171759,1.092647101268553,0.0
