c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a
0.0,0.0,0.0,0.0,-0.001535449876292365,-0.433237027397625,0.0,5.446781222033549,-19.91925305846201
0.0,0.0,0.0,0.005960232234244972,-0.042103379006472395,0.05318730109705479,0.7951390165501127,7.528517974957146,-20.161172005114373
0.0,0.0,0.0,0.009422061070301425,0.009118695381833934,0.39374505424894685,1.5140357222982597,5.450887617441094,-19.951970504472083
0.0,0.0,0.0,0.018283358956816403,0.036568813866898454,-0.048680465414489345,1.8973245490239106,3.4985459798083234,-2.7342581737673135
0.0,0.0,0.0,0.02496113225299558,-0.000641539686849301,-0.8925585274938115,2.2138951194746683,4.9154986133635505,11.301729182613673
0.0,0.0,0.0,0.031219617175131543,-0.1421431282800209,-4.559557823894525,2.884849137088183,5.7555540406625845,-2.4243165615724123
0.0,0.0,0.0,0.060396480768840466,-0.9126339949301313,-2.2208511794184758,3.370019149941386,4.4296173260501455,-8.392819153661804
0.0,0.0,0.0,0.2176649786142308,-0.5863509928136794,6.243918556924847,3.7710505778959487,4.083478925777034,-0.1403095140095619
0.0,0.0,0.0,0.25922664855076255,0.33631136265840894,4.162935737170135,4.188481815186463,4.400960830021339,3.4192188944617645
0.0,0.0,0.0,0.2874606040744998,0.24623416469757997,-0.9674940096294283,4.653330469771358,4.7663734742139185,-0.07028108629562714
0.0,0.0,0.0,0.3135187025313025,0.14286798506613266,-0.8759230536924327,5.142160731344669,4.385411395838493,-4.514820605910425
0.0,0.0,0.0,0.32198000032055535,0.07104161386281603,-0.4238120772644812,5.531047396879341,3.8618899465059457,-2.2409506585099903
0.0,0.0,0.0,0.3321891679307448,0.05801369846345536,-0.02368373031462892,5.91575016621912,3.935879391726675,0.5460986924146984
0.0,0.0,0.0,0.35057412821491035,0.06606791889448305,0.02672082768321301,6.3198880285241374,3.9705803361567966,-0.9594120611733922
0.0,0.0,0.0,0.3669234632101185,0.06322229654913297,-0.05426229007353877,6.711963568086109,3.7444504993965797,-3.4462726387001132
0.0,0.0,0.0,0.37517563302513585,0.05531119748345723,-0.12293967057373216,7.070042743691512,3.2813383656339967,-4.33099209657115
0.0,0.0,0.0,0.3828175295201993,0.03884220379890115,-0.30966507909415336,7.369085824679945,2.878112699249216,-1.2287017813697458
0.0,0.0,0.0,0.3862490951444353,-0.006658620892410429,-0.23100016318313166,7.650214874093982,3.0372349009021273,1.0677015271770889
0.0,0.0,0.0,0.3896010312327522,-0.007354009179120162,0.6454009403366551,7.985273066694581,3.092915292348488,-1.7514682218123123
