c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a
0.0,4.703172207686231,-3.171972020617037,0.0,-0.8997331836120975,-1.7894601332651188,0.0,-0.02864863495015656,-0.6729250897414207
0.13744547088481437,3.710505558119857,-3.1699088938375186,0.06719398300918913,-0.7488861369328313,-1.7894338669941305,0.13598243803695903,0.4128089349868698,-0.6677608887916843
0.7441877264862167,4.703932529417376,-3.1720778414552204,0.15013359239828922,-0.8997195146266649,-1.78939502182922,0.19138219254257638,-0.026705550530123783,-0.6688709546614946
1.079060081508735,3.0804637765826666,-8.371159638778563,0.24727474554167456,-1.1067591072122163,-1.7787142048974423,0.2409103508866633,0.27935557688098567,0.3620931081248841
1.3607099695630254,3.0286159324819955,11.662302527013393,0.3715436061552818,-1.2554469390989063,-1.5504693661979299,0.25210203556282706,0.04643259479685482,-0.7489499862371414
1.6851371410018805,5.414130346476089,13.155928186816258,0.4984238238268536,-1.4168005268308272,-2.079418516537493,0.2538359738839626,0.1295506083250123,0.9206280313497571
2.4456794635587604,5.659948727295934,0.17389571465032358,0.6553471008198335,-1.6711895576542066,-2.391947983628999,0.28478205083296654,0.23084202090279785,0.958449561613523
2.8196050856056387,5.447879164998501,1.7651768301862483,0.8335212600516761,-1.89498145000313,-2.1365846633013916,0.31019825168425147,0.3215283821131006,1.0455973012389943
3.535700463545667,6.014082476971589,-5.108449412113237,1.0348802072346033,-2.0981862225392387,-1.9262427518508094,0.35293107004409835,0.44042793419954723,1.1762413802108582
4.022543955497147,4.4269964382620595,-8.157997405350692,1.2534444732201666,-2.279899404103348,-1.8158302112931426,0.39849194384600106,0.5569342444089078,1.77767009003535
4.421940151943258,4.382769758287642,10.824308294741828,1.4913365897214066,-2.460983517158501,-1.8461600593079108,0.46438550107757476,0.7963809386619257,1.9361886429568218
4.899803297427414,6.591897267420625,11.358324342790587,1.746399426429473,-2.648817130834805,-1.8306603573756375,0.5585681822782228,0.9440650208295096,1.5228032946033068
5.740466424501829,6.652963158474513,-8.270957627496234,2.0215965790781865,-2.82691357637499,-1.4298940613316171,0.6543067715530527,1.0989935005287226,2.3938571909773083
6.230433349134584,4.936708862660534,-4.859080629683416,2.311833118192031,-2.93470064781714,-1.8557631487694393,0.7797886737843042,1.419874422791339,2.5623392383094186
6.729639029493151,5.6815708992674425,5.973108178805232,2.608672103822304,-3.1980510965575513,-2.7129297855415433,0.939675500055263,1.610127686220026,0.250168962883553
7.368513407878608,6.131625248575659,4.074561957261598,2.9522452818052525,-3.4773341646066283,-2.108364806856118,1.1024014142939353,1.4673515992443957,-1.1212217575803316
7.9565438926997505,6.496082923415905,8.167581315491026,3.3048564664733533,-3.619765858632945,-1.5122977894762704,1.2354024712192397,1.3874076763765348,1.278653639903599
8.66824358625739,7.765742899045506,5.768610400083514,3.6762573231070332,-3.779783827717248,-1.3572051537278502,1.382963848996645,1.7264065123563004,-6.250880611446205
9.50975154129169,7.650905454739373,-4.274470495237714,4.060823480744291,-3.891209347262128,-1.2319670282776347,1.5827442886015988,0.13950151481658135,-13.267927243893658
10.198438148617203,6.910804544022427,-2.0486596821296015,4.454568433818739,-4.026178345141131,-1.5461820402105553,1.7535107090648687,-0.9277462933354712,1.8519743079410615
10.891949679259268,7.241119041216815,3.675644377460766,4.866168462762419,-4.2004420269247555,-1.6583261564227563,1.7709080038807707,0.5096678592208339,11.460949842638314
11.646738987022669,7.645176028704829,1.5736990615821294,5.294753676310526,-4.357837386884108,-1.4549427237369157,1.888521226659235,1.364400549314187,6.557813995505381
12.4212014973383,7.555509597995804,1.0496530306967637,5.737830939947578,-4.491425593648957,-1.66362717674265,2.0454436141578767,1.8198991843127759,5.14107828605146
13.157952791741563,7.856122918929246,2.094449893169054,6.193101760502092,-4.690546093511594,-1.7945674155683267,2.255740145926993,2.3902477477676576,5.261265513371394
13.992504248377463,7.9752574612184794,1.2256426058242142,6.675982734786279,-4.850311361579101,-1.5910751994996442,2.527073302994485,2.8699468073282373,4.67430983155386
14.753066005375898,8.101498099674142,10.311494151569962,7.163193333183794,-5.0087290731362835,-1.9265809581806637,2.8311728139087076,3.3224732635356418,4.940491234231324
15.613022214350483,10.03759584823369,6.09343357686475,7.677737533658835,-5.235594963371637,-1.5117487832793945,3.192706916702369,3.855465252355752,4.246284993820724
16.76078983930976,9.320490324082842,-12.548713304357117,8.210319243222719,-5.311060458643256,-1.1914634559122257,3.6045127487688826,4.1703241003340406,3.1523592030841883
17.477182502448393,7.528411778144415,-6.451471693880928,8.739951297460443,-5.473885593552887,-1.9317134283315842,4.028391895569835,4.4850945464796395,3.604936283146935
18.266593650364424,8.03110102633408,3.452537956883429,9.3051081864166,-5.697432611813692,-1.7398928760070238,4.50171254723367,4.89145805670114,2.629827768654822
19.083514645220525,8.218123090570707,2.5790414950062135,9.879475136810965,-5.821902021877093,-1.826334790951801,5.0067811447032105,5.011150860582861,1.9392511923086964
19.910723724388394,8.546691664354286,2.176309030165457,10.469514961594887,-6.062770498215506,-1.670162919969405,5.504098655241553,5.27908860334193,2.85500164412117
20.7844828754273,8.652630835258734,1.7273857229333214,11.086035835770643,-6.154318713983063,-1.0278597387818633,6.057402727444555,5.5789735154649325,1.59608484277792
21.641292640835932,8.892104566589204,3.5323553499640408,11.700442709834613,-6.2683899949575625,-1.847590879429325,6.619895204170486,5.5982552359914814,0.8867810893412366
22.57184642395629,9.36255788750794,2.6483300134631507,12.34600541921453,-6.525747436576822,-1.9937320009771584,7.182674674113417,5.757148928516821,1.6262080649102908
23.513945574481674,9.421310574819303,0.7762974049507432,13.005696003458558,-6.667163038821507,-1.1686053727472052,7.771369412678916,5.923407758399517,0.7739835833577977
24.446817259062907,9.516996216302893,0.4310608775065245,13.672856591132502,-6.758317941164603,-1.0680658454112744,8.361491039801496,5.911070945157311,0.5434545695404663
25.40794929680638,9.507085203106968,0.7781906563738762,14.350608239922447,-6.87970439636486,-1.3662740869916497,8.947730543279066,6.030988560607768,1.8540126928051774
26.348419317650816,9.672358854185239,0.5602253036200204,15.048851415108226,-7.031532429684714,0.5481619201648229,9.567959255590031,6.281828747393504,0.5524821155654561
27.352302296985627,9.619158154311473,0.2050305021809894,15.764013030822976,-6.769447032959211,0.6605526058396907,10.210651949888746,6.142554799970457,0.23925614111914273
