c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a
0.0,0.0,0.0,0.0,0.004803248410290964,-5.338075510666854,0.0,-0.05871464545797236,-1.0816610891848606
0.0,0.0,0.0,0.25467275682148405,1.1172735848488038,-5.339898787085814,0.36890003018344514,0.22032589871688318,-0.5488540492345959
0.0,0.0,0.0,0.2856344303423535,0.0048113070759507985,-5.338955835968124,0.4365110340651221,-0.06558488177155694,-0.48394424677218734
0.0,0.0,0.0,0.3219814680362859,0.04956895277787586,0.04221829069286348,0.5031313754286594,0.1099156662733545,-0.6285701875849473
0.0,0.0,0.0,0.38439954736872073,0.0011879610181939927,-0.40334549680190307,0.5403464201842735,-0.19136884230511822,-1.049267512407383
0.0,0.0,0.0,0.3929681964158218,-0.036895591812428165,-0.06892355489969107,0.5528110857838886,-0.09970783754416704,0.5397531145270326
0.0,0.0,0.0,0.4169907065853365,-0.010117584976799408,-0.44738890335249026,0.5604937610659001,-0.08444367241626399,0.22489405757628342
0.0,0.0,0.0,0.4290727387134692,-0.12801890357678417,-0.3743533188522664,0.6712254171122918,-0.05528005434175401,1.1158028181452246
0.0,0.0,0.0,0.4546465420164308,-0.0865870240754027,0.8731913872795269,0.7210372192625045,0.1377135556807044,1.3976517157185344
0.0,0.0,0.0,0.463752242767766,0.04606239984750684,0.5576137655662023,0.7644030306568385,0.22424947554315935,-0.010119529958923856
0.0,0.0,0.0,0.4675250844329334,0.025102885353411885,-0.31584824237818254,0.7915161084086557,0.13563964168671896,-0.7000811895933485
0.0,0.0,0.0,0.4939431561067961,-0.017247073709222,-0.5059889695545469,0.8183145215049468,0.08386975639257922,-1.1906735767824304
0.0,0.0,0.0,0.5016272859359063,-0.07596186362639033,-0.010261429128158927,0.8240277512040857,-0.10326109095975602,-0.5887255242078622
0.0,0.0,0.0,0.5136344696123882,-0.01952450286752771,0.6658053862664585,0.8501912133021194,-0.03433637274509871,1.276137129508275
0.0,0.0,0.0,0.5223984889741701,0.057139341981941205,0.2952080074211321,0.9044701813146558,0.15149136054965817,0.020025107016769492
0.0,0.0,0.0,0.5312443763077954,0.039550651072481485,-0.2646396998125143,1.04235130112308,-0.030177306657460486,-1.748900589538875
0.0,0.0,0.0,0.5376580067520614,0.004356975621912174,-0.11002008792619465,1.0966990294615706,-0.19836312689167782,-0.9955401488916304
0.0,0.0,0.0,0.5430159062509273,0.017535267218476477,0.058226202575549016,1.148806469281759,-0.2303688885583356,1.0925449647227092
0.0,0.0,0.0,0.5484015455132456,0.01589677986428909,-0.11029278374785478,1.1929424104796127,0.01975709071826048,1.4074003376210578
0.0,0.0,0.0,0.550968652549966,-0.004504998119551646,0.03160316714884708,1.3122427860812527,0.051395289824895884,-0.09955304582190666
0.0,0.0,0.0,0.5529407588025786,0.02224941032092601,0.18243082976192443,1.3699405512090035,0.0001226665283821256,0.5232454081491882
0.0,0.0,0.0,0.5571273434313976,0.03197946240157673,-0.027347466462729935,1.4136265149265903,0.15573564309204038,0.22419971224963386
0.0,0.0,0.0,0.5594305614812161,0.016783451259375953,-0.17191600502950366,1.4755279975754512,0.04489548509356045,-0.9042266033898073
0.0,0.0,0.0,0.5610361457631943,-0.002400103251045135,-0.17475518371300272,1.5220301880451854,-0.025406791946108735,0.1619701313393996
0.0,0.0,0.0,0.5632745638321508,-0.01816438180445184,-0.02212876106525011,1.5840210275746809,0.0771420084876011,0.8420552351635102
0.0,0.0,0.0,0.5664857323961073,-0.006844205683421074,0.2194577654180032,1.6409022894642455,0.14298562598443867,-1.6061589298259982
0.0,0.0,0.0,0.5694217708411282,0.025675737348221282,0.14814854267413627,1.679000121582609,-0.24389831852134636,-2.2056431236553373
0.0,0.0,0.0,0.5738542849171452,0.02270456750227434,-0.24109345063127213,1.7696383355855905,-0.2987165771502954,1.8550060268209456
0.0,0.0,0.0,0.5744585021373974,-0.022540004188424067,-0.11424920539914483,1.8139261868646273,0.12753708194943647,1.6038913434919522
0.0,0.0,0.0,0.579304555174819,-0.00014212977357175083,0.16650187819589854,1.8612412781302432,0.022003668644117694,-1.6047573052733364
0.0,0.0,0.0,0.5839227027426968,0.0107701829371437,-0.4334781109701955,1.8825405363794427,-0.19337817205060245,0.08823158017869691
0.0,0.0,0.0,0.5866861869767475,-0.08683599211620377,-0.2247427872374059,1.9037748286418943,0.039866597500392266,1.2042645789235762
0.0,0.0,0.0,0.6015998872979176,-0.03418553810948435,0.24887540643456454,1.9858075318470283,0.047639674234318315,-0.09401395149992675
0.0,0.0,0.0,0.6096860665760813,-0.03706616433110466,-0.03630785630370448,2.081567004357428,0.02098701096554346,0.9612264898327759
0.0,0.0,0.0,0.6251752933418544,-0.04145042078873284,0.1310855689222666,2.150984158088741,0.23865814007115044,0.8136895727236639
0.0,0.0,0.0,0.6323704555552951,-0.010851502741653045,0.19865923504872687,2.2088238897091523,0.18400462469847628,-0.6802801212290901
0.0,0.0,0.0,0.6418442836707321,-0.0017360544030641154,0.4208807837998219,2.287390652244962,0.10352959345081118,-1.3473249333947914
0.0,0.0,0.0,0.6518603741124953,0.07333909260357586,0.31105178172073955,2.3334207514532093,-0.08517048118409115,-0.7572757283934023
0.0,0.0,0.0,0.6575244892287649,0.060501637344249744,-0.34670511877096377,2.4042847823864038,-0.04951327982523313,0.7908437276668684
0.0,0.0,0.0,0.6639829778655807,0.00400403573367011,-0.3438110125371254,2.4873862321592797,0.07278026475619775,0.3293470065458878
0.0,0.0,0.0,0.6696378776809618,-0.008259356911010356,-0.3914246780830867,2.573414933058494,0.01827433178634111,-1.2118148098111845
0.0,0.0,0.0,0.6736518383859075,-0.07426686428277059,-0.18422954469916544,2.6253216015946657,-0.17195211297200438,-2.4269358776753926
0.0,0.0,0.0,0.6955709388351123,-0.045135629490341625,0.7818081839050275,2.713972723557375,-0.46957856435115836,-0.8116772781378749
0.0,0.0,0.0,0.7063714024879255,0.08201464136636634,0.5262082509044376,2.807178468295081,-0.33394408067007864,2.040174585968403
0.0,0.0,0.0,0.7136178976440075,0.06011953785470152,-0.20366338942896203,2.8565247881847546,-0.06134628587580246,2.6426348966474906
0.0,0.0,0.0,0.7193943520239298,0.04131081163074927,-0.14043471434355786,2.9830804009382077,0.19426214238928158,1.0911041191504278
0.0,0.0,0.0,0.7229090444186778,0.03207984251392846,-0.08056992689338069,3.072921792636528,0.156660776405546,-0.5415342162722765
0.0,0.0,0.0,0.7269599583605834,0.025184142855891586,-0.19943699886471375,3.0952258835726965,0.08586813873526736,0.37026376170562736
0.0,0.0,0.0,0.7302789466721855,-0.007792430308560703,-0.14758230577585868,3.1205495346613725,0.23006861529414854,-0.35331928691433306
0.0,0.0,0.0,0.733259062789308,-0.004329805474867536,-0.27701073513205776,3.26473148853985,0.016542217925570795,-1.043347087327171
0.0,0.0,0.0,0.736059372786123,-0.06319445430137216,-0.4976011001768686,3.3062672577206813,0.022291256462756162,0.9113177660074089
0.0,0.0,0.0,0.7524018706786616,-0.10383724618475644,0.36926917589732067,3.38477472245041,0.19866748125139605,0.4535409669434412
0.0,0.0,0.0,0.7590488205761527,0.01067010747913279,0.8517807127057987,3.4429464217983465,0.11289096804737558,-0.7831542702820979
0.0,0.0,0.0,0.7679912520993338,0.06649577638401154,0.1918165469749448,3.4871175352799733,0.04195524253806502,-0.41184999387127746
0.0,0.0,0.0,0.7734151453032008,0.049030094841360485,-0.5304109172538602,3.534276387365117,0.03195479613660296,-0.050578398135114014
0.0,0.0,0.0,0.778527545594063,-0.03960273323031509,-0.2941135943303326,3.5725134513912753,0.03288653740177496,-0.09824496526071518
0.0,0.0,0.0,0.791125207758321,-0.009813294832818982,0.5344843149301772,3.595674684827798,0.013242028368637686,-0.06501948514690883
0.0,0.0,0.0,0.8017698509988442,0.06732864054694422,0.15544223740992374,3.714611569147747,0.020185631813636876,-0.7719484569544378
0.0,0.0,0.0,0.827954502116276,0.02136998395910044,-0.27547408554124914,3.7758721468302427,-0.14043115189264566,-0.6198813657654273
0.0,0.0,0.0,0.8379112799797551,0.012307937593309276,-0.08463720829775864,3.834151333341634,-0.10335488010270764,0.8279813101356415
0.0,0.0,0.0,0.8461302025966198,0.0045138600599952065,-0.05884182114295749,3.917718894194607,0.02362041795228608,0.47506524323813476
0.0,0.0,0.0,0.8508362466703994,0.0005547302458025462,0.03721648529173918,3.998896942683891,-0.010633966782941047,0.1884819695620556
0.0,0.0,0.0,0.8581952238458458,0.011956308430784556,0.014124233747874528,4.057338774104463,0.057544277342194756,-0.1230321738201791
0.0,0.0,0.0,0.8654648158683723,0.0033354769501578127,-0.5731365623556487,4.165662679101039,-0.03720832682348077,-0.5963588141918404
0.0,0.0,0.0,0.8712089342666539,-0.10271943548440221,-0.37703702362902236,4.237717905944189,-0.06287852324973345,0.29344547323183684
0.0,0.0,0.0,0.8904737219889276,-0.0721246998351784,0.6940549846775087,4.300809313990715,0.023010555367426105,-1.0860779079557907
0.0,0.0,0.0,0.8951220210037372,0.03612163824592634,0.5041165956351308,4.324272092596146,-0.28017149990965506,-1.081578388728989
0.0,0.0,0.0,0.8983297073668892,0.02869347522024768,0.004171971433962328,4.385733494852238,-0.19382148460796592,2.450071555552143
