c0.p,c0.v,c0.a,c1.p,c1.v,c1.a,i0.p,i0.v,i0.a
0.0,-0.11098974158687437,24.553647737438567,0.0,0.0,0.0,0.0,1.5953782134179293,-1.0633609759472225
0.9070557535132602,-4.708508385300393,24.55583036101101,0.0,0.0,0.0,0.12672221384829344,1.6150405375002872,-1.0189134015030576
0.9455381654165709,-0.11083206509803657,24.558004673817475,0.0,0.0,0.0,0.3288434122060341,1.6019005517242308,-1.015993072682232
0.9727421172401856,0.2021500358022576,1.0106756012996578,0.0,0.0,0.0,0.4763785660489842,1.410772140946025,0.6059688232250345
0.9972207915083522,0.09081774541222754,-1.0663462139137296,0.0,0.0,0.0,0.6434790915017039,1.7221532696501505,1.2232900478084217
1.0039581991913382,-0.011396486762643305,-0.18383936300104026,0.0,0.0,0.0,0.830227570231134,1.6557319475215548,-1.2023565145769877
1.0079325206259329,0.054072392572172105,0.32725444822189714,0.0,0.0,0.0,0.9809366701072308,1.4821182344847148,-0.02154088409437789
1.0192909647806723,0.05381673521492179,-1.4226748560670235,0.0,0.0,0.0,1.1293433481688226,1.6512152608246848,1.5004473183565736
1.0255926784032994,-0.23066422424121788,-0.9932996344144285,0.0,0.0,0.0,1.3138638913337666,1.7821650704893581,0.14849635389392463
1.0755475209039296,-0.14495175492771395,2.002009162920385,0.0,0.0,0.0,1.4880587939948158,1.680185690487171,-0.09022337402598986
1.096515206991414,0.16976161557185893,1.2883427252580428,0.0,0.0,0.0,1.6521119386371665,1.7639306492113058,0.9567274888483059
1.109547177656535,0.11265483553801048,-0.4886456617563085,0.0,0.0,0.0,1.841281068764391,1.8714482416081661,0.9731170383684492
1.1199051871465724,0.07196557810548253,-1.5004543924165932,0.0,0.0,0.0,2.0264565425529963,1.9584672836132224,0.9240872634754923
1.1252655196056682,-0.18750922664688827,-0.9627437114054871,0.0,0.0,0.0,2.2330216227380926,2.056270723057431,0.7233801837186746
1.167843786344184,-0.12061818805489585,1.6262156713936362,0.0,0.0,0.0,2.437715192675916,2.1031126196070535,-0.11191588166839694
1.1861795437284752,0.1376937160054552,-0.1396232922132748,0.0,0.0,0.0,2.653651787594309,2.0336137353051056,0.06747354301785764
1.1959247387279963,-0.1485303057368055,-1.0477359585127826,0.0,0.0,0.0,2.8446855182865045,2.116151579000424,1.0436331547624231
1.234912781169037,-0.07188618908106174,0.4111163159324761,0.0,0.0,0.0,3.077497967402534,2.242124538294179,0.29386177006135855
1.2596774150499404,-0.06633576971218942,0.021984884369811022,0.0,0.0,0.0,3.29435206390164,2.1751551671616256,0.5582007770248555
1.2976090828407765,-0.06750629717681558,1.4099371848259956,0.0,0.0,0.0,3.5135684329112884,2.3537871667844756,1.940473504612574
1.32198649673993,0.21564779440957987,-0.02497782026736976,0.0,0.0,0.0,3.765395582265247,2.562661416116094,0.6454304143611772
1.340821059879834,-0.07252550712040143,-1.310397864704063,0.0,0.0,0.0,4.026579479036096,2.4825764432900472,-0.7808948648710902
1.3741188004199927,-0.04644651538199783,1.3042973011192016,0.0,0.0,0.0,4.262342581969475,2.40598417632236,0.3314588312291194
1.3981232375557577,0.188333482446734,0.8466380737583966,0.0,0.0,0.0,4.508822501713442,2.5486036884299232,1.4642489509278556
1.4118310325153571,0.12287691653702133,-1.8747114474148798,0.0,0.0,0.0,4.77313018420752,2.6985903333993044,0.989905572049354
1.4227276456443472,-0.18660609826158464,-1.2491748650471888,0.0,0.0,0.0,5.049297513097711,2.746913494832554,0.4693943574593268
1.4709675102930047,-0.1269579999471423,1.907165669661907,0.0,0.0,0.0,5.323234527414864,2.792876560155642,0.42564999628310013
1.4937930267161152,0.19482723207490085,1.38865080556324,0.0,0.0,0.0,5.6079632107718815,2.8320068753244323,0.2942802782911874
1.510073403844587,0.1507721003669106,-1.7613823013715084,0.0,0.0,0.0,5.890454328548523,2.85160099822878,0.4816739486064659
1.524089313851033,-0.15745107401184874,-2.3950816207719945,0.0,0.0,0.0,6.179093241443379,2.9282577401773344,-0.14187712393329296
1.5696269399865512,-0.3282453114657932,1.04984255578167,0.0,0.0,0.0,6.476760966352211,2.823040087225363,-0.5040919407137369
1.589789338252126,0.05251702437614861,2.877611588165638,0.0,0.0,0.0,6.74535358313619,2.827705751357189,1.0692398034404542
1.6205282814887092,0.2472779091151558,-0.6168867258372462,0.0,0.0,0.0,7.043443212676397,3.037441534844612,0.9569040642418271
1.6395681199734213,-0.0708706283090858,-1.428293348705099,0.0,0.0,0.0,7.353097635646602,3.0194848745582714,-0.35232549295213084
1.672580861867963,-0.038436984386037966,1.5218508465401754,0.0,0.0,0.0,7.647833927865593,2.967772675545096,0.35013916291338976
1.6982588968719614,0.23346458065642686,1.054611627952319,0.0,0.0,0.0,7.947620821200771,3.090416494506459,1.1396863057069844
1.7196911901454668,0.17248203262346626,-0.6832668521229283,0.0,0.0,0.0,8.267055931263096,3.196316181059272,0.8409404420753981
1.732883823042055,0.09683480096459642,-0.5079376103719382,0.0,0.0,0.0,8.587443437107348,3.259486844947612,0.06689059368208831
1.739223551508646,0.07089699854330689,-0.3473963997950277,0.0,0.0,0.0,8.919217482501038,3.210694494881483,-0.6779241296186647
1.747311803664167,0.027358007865779518,-0.3805631486603958,0.0,0.0,0.0,9.229893532512275,3.1239848551227816,0.1365959493993009
1.7506037437423316,-0.0052170298385577595,-1.148858367129695,0.0,0.0,0.0,9.544346302105497,3.238413759961424,0.639342841702764
1.7519955594467984,-0.2024138611169574,-0.6890134790526443,0.0,0.0,0.0,9.878172033907799,3.251743533243567,-0.4948165196471018
1.793893293497345,-0.1430191724757802,1.63611293023224,0.0,0.0,0.0,10.195022478532575,3.1394833021006487,-0.7861390386835229
1.8071564731004293,0.12480778763960355,1.4893919372677658,0.0,0.0,0.0,10.507807616276818,3.0960927634411934,-0.3788117648647654
1.81886059095933,0.1548580529659556,-0.16085014991882177,0.0,0.0,0.0,10.816210596591198,3.064663633011144,-0.3513399824574346
1.838249799188641,0.09263783047223566,-0.7337424716600217,0.0,0.0,0.0,11.121825301698587,3.0254677463409525,-0.08773708038417681
1.83996856479415,0.008109855372362786,-0.18270881079700663,0.0,0.0,0.0,11.42211619251687,3.0463981209302635,0.06732638819114012
1.8423387415323027,0.05609599001401403,0.15427710653001148,0.0,0.0,0.0,11.73222414512146,3.03909736076873,-0.5770148642362695
1.8511962024374158,0.03895835116780553,-0.1996841758351287,0.0,0.0,0.0,12.032503225571148,2.9326772889899897,-14.538602471845726
1.8525109399391575,0.016143968080571905,-0.16183582101790575,0.0,0.0,0.0,12.321315703222849,0.13270838039064778,-13.690155206811264
1.8574799664130461,0.006555993385344642,-0.29222913880573875,0.0,0.0,0.0,12.588174256647159,0.1952239684235098,14.387611880386528
1.8606520334199275,-0.04232114642907561,-0.14420777144782293,0.0,0.0,0.0,12.889161528824397,3.011161063630412,14.338618491381927
1.8662005286237182,-0.02226871662014243,0.22685936726600014,0.0,0.0,0.0,13.19313656528048,3.0636373137717823,0.4018361743303992
1.8678061129056964,0.0030325034949739375,-0.02117744014585505,0.0,0.0,0.0,13.503743941723467,3.0916688463771784,0.3317243200102468
1.8709711256406731,-0.02651335252367966,-0.02114266472616689,0.0,0.0,0.0,13.812114022325552,3.1292305046247986,-0.9053650001596235
1.876137527191896,-0.0012195772050106622,0.19922765055139746,0.0,0.0,0.0,14.130087721317809,2.9175176942186907,-2.2009943480613945
1.8809835802293178,0.013322369184832995,-0.06260893174813018,0.0,0.0,0.0,14.415121750704563,2.689216105988456,-0.36741812422125575
1.8829490638948578,-0.013742994307240854,0.09735185239869297,0.0,0.0,0.0,14.68753133535229,2.8452445641158364,0.9479873563420023
1.8838122313523609,0.03278040835815721,-0.6568309363377111,0.0,0.0,0.0,14.984533322554062,2.881129122081662,0.171626125451763
1.8912587705547423,-0.14514593311680438,-0.7022130716437376,0.0,0.0,0.0,15.264615700882615,2.879637677491609,0.8120537535066626
1.9278913066089585,-0.10768908325194934,0.26295464746602687,0.0,0.0,0.0,15.561727299783616,3.0446129959125523,1.2820624225198896
1.9427342735714979,-0.09258004948359908,-0.7585171488711911,0.0,0.0,0.0,15.875547756968006,3.136204986991117,1.2388038846162204
1.9761367909868013,-0.25938604077380273,0.5584804129719783,0.0,0.0,0.0,16.190513694610292,3.291466401991571,1.277144382754412
1.9949122209515944,0.019117474697972703,2.2826804547865427,0.0,0.0,0.0,16.534708187926004,3.3923352817387364,1.2260674511511405
2.0174969607764344,0.19940334531905984,-0.3965806274415003,0.0,0.0,0.0,16.873287930955144,3.5374061699920945,0.32218597009795963
2.035019153862014,-0.060199551787070094,-2.027038788084957,0.0,0.0,0.0,17.242859914716966,3.456956924613882,-1.6795009826769942
2.0645264169314146,-0.2039786850805387,-0.4057360090596533,0.0,0.0,0.0,17.561713371824435,3.2033453708978725,-4.374379987551021
2.0764439121644265,-0.14137157645712678,0.41046200504362956,0.0,0.0,0.0,17.883571057308934,2.5818978259031327,-2.6606133828621252
2.0936575576336365,-0.12191275424155845,0.2183379035226611,0.0,0.0,0.0,18.091279783105502,2.670924381905517,5.609520594108546
2.1011795061214316,-0.09770192228396861,0.11187462414689547,0.0,0.0,0.0,18.433186705304987,3.7016642497936045,7.217443535402237
2.1136103162953583,-0.09955529993804597,0.12919947153941655,0.0,0.0,0.0,18.834180324137314,4.115482572915154,3.7622414988972954
2.123067417832588,-0.07193520251863195,0.3534576713645862,0.0,0.0,0.0,19.256522224901257,4.454481966284761,0.24300790090431482
2.1299921515257925,-0.028933927173389946,1.25814912702647,0.0,0.0,0.0,19.725215414258532,4.164170434632873,-3.7491975968544162
2.131467132723741,0.17967930917756686,1.6170193861795525,0.0,0.0,0.0,20.089677812984423,3.7050146831074087,1.804814255204646
2.166946412833977,0.29446493710597244,-0.945788064849602,0.0,0.0,0.0,20.466397418038905,4.52479047723154,6.1123089650894755
2.1913724505464423,-0.010412378974329891,-1.4248112330977845,0.0,0.0,0.0,20.999982089345217,4.93237103597947,3.8419517123757245
2.2175410913943057,0.008108784040696876,0.9717132400196586,0.0,0.0,0.0,21.458892506016088,5.296195972802276,3.9170050403099426
2.245698415623894,0.18394779919874343,0.5804808112789756,0.0,0.0,0.0,22.05970260663775,5.716280567173255,1.7601239675949294
2.255027015806776,0.1242149100981023,-0.2345178922707103,0.0,0.0,0.0,22.60220434937588,5.646997741226832,-0.8894519810984208
2.271212844183456,0.13728620625753996,0.005686160652711609,0.0,0.0,0.0,23.184272977088497,5.540144552292249,-2.2623397974758466
2.2831245550969985,0.1253249652418074,-0.14763605355200543,0.0,0.0,0.0,23.705790268886698,5.199903152013026,-4.438446442384644
2.2968557019021913,0.10772964548252745,-0.2579184854606225,0.0,0.0,0.0,24.22436192468712,4.6546363576198235,-6.843145226213397
2.3053428812458283,0.07373891656614336,-0.3498420121193454,0.0,0.0,0.0,24.63795072189924,3.8339235207071276,3.248216784915813
2.312158352229665,0.03774929320276471,-0.43080218718409674,0.0,0.0,0.0,24.992441249003704,5.304837038696195,11.283483255832106
2.316444741357126,-0.012502060360733282,-0.36103845866871026,0.0,0.0,0.0,25.70377114581421,6.090082842312163,-8.170568821318454
2.319940835959572,-0.03450257145817866,-0.11288306969673614,0.0,0.0,0.0,26.219226219289755,3.674351555591732,-9.42719650854154
2.3234814011481153,-0.03507335217800371,0.17076706777896752,0.0,0.0,0.0,26.445762253281654,4.195604533200202,10.332683629787658
2.3270024473155604,-0.00018129121931939016,0.24922509995918632,0.0,0.0,0.0,27.08623381255015,5.756219556746603,5.811894399661399
2.330496410152807,0.015005493592754417,-0.13296545220316666,0.0,0.0,0.0,27.62863177661825,5.36291822937299,-1.0497811090019897
