tp,fp,tn,fn,precision,recall,f1_score,runtime
0,0,5,1,0,0.0,0.0,0.001603841781616211
0,0,5,1,0,0.0,0.0,0.0015413761138916016
0,0,5,1,0,0.0,0.0,0.0015230178833007812
0,0,5,1,0,0.0,0.0,0.0018067359924316406
0,0,5,1,0,0.0,0.0,0.0015175342559814453
0,0,5,1,0,0.0,0.0,0.0014903545379638672
0,0,5,1,0,0.0,0.0,0.0015196800231933594
0,0,5,1,0,0.0,0.0,0.0015404224395751953
0,0,5,1,0,0.0,0.0,0.001499176025390625
0,0,5,1,0,0.0,0.0,0.0014982223510742188
0,0,5,1,0,0.0,0.0,0.0015377998352050781
0,0,5,1,0,0.0,0.0,0.0014824867248535156
0,0,5,1,0,0.0,0.0,0.0014908313751220703
0,0,5,1,0,0.0,0.0,0.0015022754669189453
0,0,5,1,0,0.0,0.0,0.0015425682067871094
0,0,5,1,0,0.0,0.0,0.0015385150909423828
0,0,5,1,0,0.0,0.0,0.0015065670013427734
0,0,5,1,0,0.0,0.0,0.0015091896057128906
0,0,5,1,0,0.0,0.0,0.003174304962158203
0,0,5,1,0,0.0,0.0,0.0014810562133789062
0,0,5,1,0,0.0,0.0,0.0015435218811035156
0,0,5,1,0,0.0,0.0,0.0015037059783935547
0,0,5,1,0,0.0,0.0,0.0015249252319335938
0,0,5,1,0,0.0,0.0,0.0015380382537841797
0,0,5,1,0,0.0,0.0,0.0015048980712890625
0,0,5,1,0,0.0,0.0,0.001500844955444336
0,0,5,1,0,0.0,0.0,0.0015244483947753906
0,0,5,1,0,0.0,0.0,0.001483917236328125
0,0,5,1,0,0.0,0.0,0.0015180110931396484
0,0,5,1,0,0.0,0.0,0.0031728744506835938
0,0,5,1,0,0.0,0.0,0.0015106201171875
0,0,5,1,0,0.0,0.0,0.0015707015991210938
0,0,5,1,0,0.0,0.0,0.0015177726745605469
0,0,5,1,0,0.0,0.0,0.0015625953674316406
0,0,5,1,0,0.0,0.0,0.0014958381652832031
0,0,5,1,0,0.0,0.0,0.0015189647674560547
0,0,5,1,0,0.0,0.0,0.001600027084350586
0,0,5,1,0,0.0,0.0,0.0015249252319335938
0,0,5,1,0,0.0,0.0,0.001497507095336914
0,0,5,1,0,0.0,0.0,0.0016102790832519531
0,0,5,1,0,0.0,0.0,0.001535654067993164
0,0,5,1,0,0.0,0.0,0.0015034675598144531
0,0,5,1,0,0.0,0.0,0.0014793872833251953
0,0,5,1,0,0.0,0.0,0.0014994144439697266
0,0,5,1,0,0.0,0.0,0.0015361309051513672
0,0,5,1,0,0.0,0.0,0.0015494823455810547
0,0,5,1,0,0.0,0.0,0.0015969276428222656
0,0,5,1,0,0.0,0.0,0.0015997886657714844
0,0,5,1,0,0.0,0.0,0.0014846324920654297
0,0,5,1,0,0.0,0.0,0.0014998912811279297
0,0,5,1,0,0.0,0.0,0.002973318099975586
0,0,5,1,0,0.0,0.0,0.0015087127685546875
0,0,5,1,0,0.0,0.0,0.0015316009521484375
0,0,5,1,0,0.0,0.0,0.001508951187133789
0,0,5,1,0,0.0,0.0,0.0015003681182861328
0,0,5,1,0,0.0,0.0,0.0016078948974609375
0,0,5,1,0,0.0,0.0,0.0015211105346679688
0,0,5,1,0,0.0,0.0,0.0015096664428710938
0,0,5,1,0,0.0,0.0,0.0015506744384765625
0,0,5,1,0,0.0,0.0,0.0015075206756591797
0,0,5,1,0,0.0,0.0,0.0015704631805419922
0,0,5,1,0,0.0,0.0,0.0014927387237548828
0,0,5,1,0,0.0,0.0,0.0014715194702148438
0,0,5,1,0,0.0,0.0,0.0014989376068115234
0,0,5,1,0,0.0,0.0,0.0015079975128173828
0,0,5,1,0,0.0,0.0,0.0014951229095458984
0,0,5,1,0,0.0,0.0,0.0014808177947998047
0,0,5,1,0,0.0,0.0,0.001499176025390625
0,0,5,1,0,0.0,0.0,0.0015437602996826172
0,0,5,1,0,0.0,0.0,0.0015301704406738281
0,0,5,1,0,0.0,0.0,0.001504659652709961
0,0,5,1,0,0.0,0.0,0.0015327930450439453
0,0,5,1,0,0.0,0.0,0.0015017986297607422
0,0,5,1,0,0.0,0.0,0.0015110969543457031
0,0,5,1,0,0.0,0.0,0.0015170574188232422
0,0,5,1,0,0.0,0.0,0.0015065670013427734
0,0,5,1,0,0.0,0.0,0.0016086101531982422
0,0,5,1,0,0.0,0.0,0.00152587890625
0,0,5,1,0,0.0,0.0,0.0015795230865478516
0,0,5,1,0,0.0,0.0,0.0014979839324951172
0,0,5,1,0,0.0,0.0,0.0014834403991699219
0,0,5,1,0,0.0,0.0,0.0014886856079101562
0,0,5,1,0,0.0,0.0,0.0014967918395996094
0,0,5,1,0,0.0,0.0,0.0015044212341308594
0,0,5,1,0,0.0,0.0,0.0015790462493896484
0,0,5,1,0,0.0,0.0,0.0015187263488769531
0,0,5,1,0,0.0,0.0,0.0015048980712890625
0,0,5,1,0,0.0,0.0,0.0015497207641601562
0,0,5,1,0,0.0,0.0,0.0014739036560058594
0,0,5,1,0,0.0,0.0,0.0015034675598144531
0,0,5,1,0,0.0,0.0,0.0015234947204589844
0,0,5,1,0,0.0,0.0,0.0014989376068115234
0,0,5,1,0,0.0,0.0,0.0015454292297363281
0,0,5,1,0,0.0,0.0,0.0015101432800292969
0,0,5,1,0,0.0,0.0,0.0014979839324951172
0,0,5,1,0,0.0,0.0,0.0014908313751220703
0,0,5,1,0,0.0,0.0,0.0015416145324707031
0,0,5,1,0,0.0,0.0,0.0014910697937011719
0,0,5,1,0,0.0,0.0,0.0015113353729248047
0,0,5,1,0,0.0,0.0,0.001621246337890625
