c0.a,c1.a,i0.a
0.0,-6.421045563942551,0.0
0.0,-6.421045563942551,0.0
0.0,-6.421045563942551,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
0.0,3.5,0.0
-4.900608811818915,-1.9705377613493127,0.0
-4.900608811818915,-1.9705377613493127,0.0
-4.900608811818915,-1.9705377613493127,0.0
-1.2251522029547308,-0.4113027412213306,0.0
-1.2251522029547308,-0.4113027412213306,0.0
-1.2251522029547308,-0.4113027412213306,0.0
-0.30628805073868204,-2.5245601989654247,0.0
-0.30628805073868204,-2.5245601989654247,0.0
-0.30628805073868204,-2.5245601989654247,0.0
-0.07657201268466984,-0.6925512471231983,0.0
-0.07657201268466984,-0.6925512471231983,0.0
-0.07657201268466984,-0.6925512471231983,0.0
-0.019143003171167017,-1.1411841330013317,0.0
-0.019143003171167017,-1.1411841330013317,0.0
-0.019143003171167017,-1.1411841330013317,0.0
-0.00478575079279242,-0.34729554315359934,0.0
-0.00478575079279242,-0.34729554315359934,0.0
-0.00478575079279242,-0.34729554315359934,0.0
-0.0011964376981987712,-0.47523483738385863,0.0
-0.0011964376981987712,-0.47523483738385863,0.0
-0.0011964376981987712,-0.47523483738385863,0.0
-0.00029910942455035894,-0.15858193829422618,-6.56
-0.00029910942455035894,-0.15858193829422618,-6.56
-0.00029910942455035894,-0.15858193829422618,-6.56
-7.477735613825587e-05,-0.1960655641439999,-6.56
-7.477735613825587e-05,-0.1960655641439999,-6.56
-7.477735613825587e-05,-0.1960655641439999,-6.56
-1.8694339034119878e-05,-0.07093724416243674,-6.56
-1.8694339034119878e-05,-0.07093724416243674,-6.56
-1.8694339034119878e-05,-0.07093724416243674,-6.56
-4.673584759196103e-06,-0.08095625082801305,-6.56
-4.673584759196103e-06,-0.08095625082801305,-6.56
-4.673584759196103e-06,-0.08095625082801305,-6.56
-1.1683961904651596e-06,-0.03142985305790802,-5.315435872660239
-1.1683961904651596e-06,-0.03142985305790802,-5.315435872660239
-1.1683961904651596e-06,-0.03142985305790802,-5.315435872660239
-2.920990480603791e-07,-0.033500854880799125,-1.3288589681650602
-2.920990480603791e-07,-0.033500854880799125,-1.3288589681650602
-2.920990480603791e-07,-0.033500854880799125,-1.3288589681650602
-7.302476134896096e-08,-0.013831222797758613,-0.33221474204126505
-7.302476134896096e-08,-0.013831222797758613,-0.33221474204126505
-7.302476134896096e-08,-0.013831222797758613,-0.33221474204126505
-1.825619033724024e-08,-0.013894528458187949,-0.08305368551031621
-1.825619033724024e-08,-0.013894528458187949,-0.08305368551031621
-1.825619033724024e-08,-0.013894528458187949,-0.08305368551031621
-4.5640469181762455e-09,-0.006053638741143175,-0.02076342137757904
-4.5640469181762455e-09,-0.006053638741143175,-0.02076342137757904
-4.5640469181762455e-09,-0.006053638741143175,-0.02076342137757904
-1.1410117295440614e-09,-0.005775028142107175,-0.005190855344394771
-1.1410117295440614e-09,-0.005775028142107175,-0.005190855344394771
-1.1410117295440614e-09,-0.005775028142107175,-0.005190855344394771
-2.852535985198301e-10,-0.0026376723931136326,-0.0012977138360986823
-2.852535985198301e-10,-0.0026376723931136326,-0.0012977138360986823
-2.852535985198301e-10,-0.0026376723931136326,-0.0012977138360986823
-7.131273349614276e-11,-0.002405002677992485,-0.000324428459024681
-7.131273349614276e-11,-0.002405002677992485,-0.000324428459024681
-7.131273349614276e-11,-0.002405002677992485,-0.000324428459024681
-1.7827517240220914e-11,-0.0011449658208562141,-8.110711475615984e-05
-1.7827517240220914e-11,-0.0011449658208562141,-8.110711475615984e-05
-1.7827517240220914e-11,-0.0011449658208562141,-8.110711475615984e-05
-4.4568793100552284e-12,-0.0010033622684879617,-2.027677868902955e-05
-4.4568793100552284e-12,-0.0010033622684879617,-2.027677868902955e-05
-4.4568793100552284e-12,-0.0010033622684879617,-2.027677868902955e-05
-1.1146639167236572e-12,-0.0004954354151820439,-5.069194672246979e-06
-1.1146639167236572e-12,-0.0004954354151820439,-5.069194672246979e-06
-1.1146639167236572e-12,-0.0004954354151820439,-5.069194672246979e-06
-2.779998453661392e-13,-0.0004192888284890728,-1.2672986680617448e-06
-2.779998453661392e-13,-0.0004192888284890728,-1.2672986680617448e-06
-2.779998453661392e-13,-0.0004192888284890728,-1.2672986680617448e-06
-7.016609515630989e-14,-0.00021380231430967456,3.5
-7.016609515630989e-14,-0.00021380231430967456,3.5
-7.016609515630989e-14,-0.00021380231430967456,3.5
-1.687538997430238e-14,-0.00017547626011094053,3.5
-1.687538997430238e-14,-0.00017547626011094053,3.5
-1.687538997430238e-14,-0.00017547626011094053,3.5
-3.552713678800501e-15,-9.205337797268953e-05,1.810152298666197
-3.552713678800501e-15,-9.205337797268953e-05,1.810152298666197
-3.552713678800501e-15,-9.205337797268953e-05,1.810152298666197
-8.881784197001252e-16,-7.35382271344065e-05,0.45253807466654994
-8.881784197001252e-16,-7.35382271344065e-05,0.45253807466654994
-8.881784197001252e-16,-7.35382271344065e-05,0.45253807466654994
-8.881784197001252e-16,-3.955589075133048e-05,0.11313451866663815
-8.881784197001252e-16,-3.955589075133048e-05,0.11313451866663815
-8.881784197001252e-16,-3.955589075133048e-05,0.11313451866663815
-8.881784197001252e-16,-3.0856158833358904e-05,0.028283629666660204
-8.881784197001252e-16,-3.0856158833358904e-05,0.028283629666660204
-8.881784197001252e-16,-3.0856158833358904e-05,0.028283629666660204
-8.881784197001252e-16,-1.6968587573273908e-05,0.007070907416665051
-8.881784197001252e-16,-1.6968587573273908e-05,0.007070907416665051
-8.881784197001252e-16,-1.6968587573273908e-05,0.007070907416665051
-8.881784197001252e-16,-1.2961426126167908e-05,0.0017677268541662627
-8.881784197001252e-16,-1.2961426126167908e-05,0.0017677268541662627
-8.881784197001252e-16,-1.2961426126167908e-05,0.0017677268541662627
-8.881784197001252e-16,-7.2684795533461966e-06,0.0004419317135422318
-8.881784197001252e-16,-7.2684795533461966e-06,0.0004419317135422318
-8.881784197001252e-16,-7.2684795533461966e-06,0.0004419317135422318
3.5,-5.4500222681497235e-06,0.00011048292838555795
3.5,-5.4500222681497235e-06,0.00011048292838555795
3.5,-5.4500222681497235e-06,0.00011048292838555795
3.5,0.9843718905054217,2.7620732097055622e-05
3.5,0.9843718905054217,2.7620732097055622e-05
3.5,0.9843718905054217,2.7620732097055622e-05
3.5,2.006892237560745,6.905183023597772e-06
3.5,2.006892237560745,6.905183023597772e-06
3.5,2.006892237560745,6.905183023597772e-06
3.5,2.4390353655445054,1.7262957552333091e-06
3.5,2.4390353655445054,1.7262957552333091e-06
3.5,2.4390353655445054,1.7262957552333091e-06
3.5,2.8635109001421597,4.315739383642381e-07
3.5,2.8635109001421597,4.315739383642381e-07
3.5,2.8635109001421597,4.315739383642381e-07
3.5,3.05227639939136,1.0789348525719333e-07
3.5,3.05227639939136,1.0789348525719333e-07
3.5,3.05227639939136,1.0789348525719333e-07
3.5,3.228850681908135,2.6973371980432148e-08
3.5,3.228850681908135,2.6973371980432148e-08
3.5,3.228850681908135,2.6973371980432148e-08
2.3175812940904343,3.3109631781812254,3.5
2.3175812940904343,3.3109631781812254,3.5
2.3175812940904343,3.3109631781812254,3.5
0.5793953235226112,3.0519987715283605,3.5
0.5793953235226112,3.0519987715283605,3.5
0.5793953235226112,3.0519987715283605,3.5
0.14484883088065104,2.253286193400122,3.5
0.14484883088065104,2.253286193400122,3.5
0.14484883088065104,2.253286193400122,3.5
0.036212207720165424,1.5079930185671486,3.5
0.036212207720165424,1.5079930185671486,3.5
0.036212207720165424,1.5079930185671486,3.5
0.009053051930038691,1.0078560161942178,3.5
0.009053051930038691,1.0078560161942178,3.5
0.009053051930038691,1.0078560161942178,3.5
0.002263262982509673,0.6530974910578919,3.5
0.002263262982509673,0.6530974910578919,3.5
0.002263262982509673,0.6530974910578919,3.5
0.0005658157456274182,0.43037282780490926,3.5
0.0005658157456274182,0.43037282780490926,3.5
0.0005658157456274182,0.43037282780490926,3.5
0.00014145393640419002,0.2778952500291467,3.5
0.00014145393640419002,0.2778952500291467,3.5
0.00014145393640419002,0.2778952500291467,3.5
-6.56,0.18257852562395982,3.5
-6.56,0.18257852562395982,3.5
-6.56,0.18257852562395982,3.5
-3.0673025529231666,-1.7270745672633723,3.5
-3.0673025529231666,-1.7270745672633723,3.5
